IMPEGNO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_IMPEGNO	NUMERO_IMPEGNO	NUMERO_SUBIMPEGNO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	CUP	CIG	TIPO_IMPEGNO	ANNO_IMPEGNO_PLUR	NUMERO_IMPEGNO_PLUR	ANNO_IMPEGNO_RIACC	NUMERO_IMPEGNO_RIACC	OPERA	COD_INTERV_CLASS	PDC_FINANZIARIO	MISSIONE	PROGRAMMA	COFOG	TRANSAZIONE_UE_SPESA	SIOPE_SPESA	SPESA_RICORRENTE	PERIMETRO_SANITARIO_SPESA	POLITICHE_REGIONALI_UNITARIE	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
38479691	I	2016	2016	94	0	0		10042700	0	1	2016-01-01		N	1500	1500	FONDI L.R.17/1999 IN MATERIA DI CACCIA:COMMISSIONE D'ESAME LICENZE CACCIA		0	0		2013	120	DC||K				DEFINITIVO	N						SVI																						31	1
38475615	I	2016	2016	36	0	0		20006300	0	1	2016-01-01		N	2580	2580	DIVERSI-PROGETTO GESTIONE INFORMATIZZATA DEI MEZZI DI SOCCORSO DELLA PROTEZIONE CIVILE		0	0		2005	265	S7||K				DEFINITIVO	N						SVI																						31	1
38479215	I	2016	2016	70	0	0		20006300	0	1	2016-01-01		N	3098,96	3098,96	DIVERSI- FORNITURA SISTEMA HARDWARE-SOFTWARE PER PROGETTO "GESTIONE INFORMATIZZATA DEI MEZZI DI SOCCORSO E SUPPORTO TECN. COLONNA MOBILE PROV. PROTEZ. CIVILE"(IMP.2472/3 2004-2651/2005)		0	0		2005	5814	S5||K				DEFINITIVO	N						SVI																						31	1
38479337	I	2016	2016	79	0	0		20003500	0	1	2016-01-01		N	19525,52	19525,52	DIVERSI-P.N.S.S. PROGR. REG. DI AZIONE 2006-2007 "PROGETTO DISSUASORI DI VELOCITA'" LUNGO SR 11 "PADANA SUPERIORE"		0	0		2007	2731	S6||K				DEFINITIVO	N						SVI																						31	1
38477053	I	2016	2016	54	0	0		20003500	0	1	2016-01-01		N	2706,36	2706,36	DIVERSI-P.N.S.S. PROGR. REG. DI AZIONE 2006-2007 "PROGETTO DISSUASORI DI VELOCITA'" LUNGO SR 11 "PADANA SUPERIORE"		0	0		2007	2731	S6||K				DEFINITIVO	N						SVI																						31	1
41934531	I	2016	2016	242	0	0		20003500	0	1	2016-01-29		N	29926,18	29926,18	DIVERSI-RIBASSO DI GARA PNSS LAVORI MIGLIORAMENTO SICUREZZA SP 1 DELLE GRANGE 455 DI PONTESTURA E 31 DEL MONFERRATO FPV		0	0		2015	1436	S6||K				DEFINITIVO	N				D51B14000600005	623917386E	SVI												2102										31	1
38477051	I	2016	2016	53	0	0		20003500	0	1	2016-01-01		N	13182,11	13182,11	DIVERSI-P.N.S.S. SP 11 "PADANA SUPERIORE" LAVORI MESSA IN SICUREZZA INTERNI TRATTO STRADALE DAL KM 71+000 AL KM 82+000 		0	0		2015	2084	S6||K				DEFINITIVO	N						SVI												2102										31	1
38477105	I	2016	2016	55	0	0		20003500	0	1	2016-01-01		N	35760,18	35760,18	DIVERSI-P.N.S.S. SP 11 "PADANA SUPERIORE" LAVORI MESSA IN SICUREZZA INTERNI TRATTO STRADALE DAL KM 71+000 AL KM 82+000 		0	0		2015	2084	S6||K				DEFINITIVO	N						SVI												2102										31	1
38477107	I	2016	2016	56	0	0		20003500	0	1	2016-01-01		N	61057,71	61057,71	PROGETTO SEGNALETICA/DIVERSI-P.N.S.S. SP 11 "PADANA SUPERIORE" LAVORI MESSA IN SICUREZZA INTERNI TRATTO STRADALE DAL KM 71+000 AL KM 82+000 		0	0		2007	2709	S6||K				DEFINITIVO	N				D67H15000200003	6338587F73	SVI												2102										31	1
38479870	I	2016	2016	97	0	0		10027700	0	1	2016-01-01		N	7571,68	7571,68	DIVERSI-FUNZIONI DELEGATE IN MATERIA DI PROTEZIONE CIVILE CONTRIBUTI		0	0		2012	3584	S6||K				DEFINITIVO	N						SVI																						31	1
41921093	I	2016	2016	153	0	0		10004500	0	1	2016-01-22		N	1000	1000	ECONOMATO/CASSA ECON-SPESE IN ECONOMIA ANNO 2016		0	0		2016	2	S7||K				DEFINITIVO	N						SVI												1332										31	1
39564722	I	2016	2016	128	0	0		10007300	0	1	2016-01-01		N	62889,75	62889,75	COMPAGNIA ASSICURAZIONE GENERALI ITALIA-APPALTO DEI SERVIZI ASSICURATIVI DELLA PROVINCIA PERIODO 20/6/2015-31/12/2016 POLIZZA INCENDIO		0	0		2015	1686	S7||K				DEFINITIVO	N					6227179EA9	SVI												1323										31	1
41929542	I	2016	2016	187	0	0		20004000	0	1	2016-01-25		N	31153,92	31153,92	SIVIERO DAVIDE-LAVORI URGENTI PULIZIA E RIMOZIONE DEL MATERILAE ACCUMULATO SOTTO LE PILE DEI PONTI LUNGO STRADE PROV.LI		0	0		2015	3235	S6||K				DEFINITIVO	N					Z43178BA42	SVI												2102										31	1
41929543	I	2016	2016	188	0	0		20004000	0	1	2016-01-25		N	393000	393000	?-LAVORI RIPOSIZIONAMNETO SEGNALETICA VERTICALE E POSA BARRIERE STRADALI E GEMME RIFRANGENTI		0	0		2015	140	DC||K				DEFINITIVO	N				D87H15001420003		SVI												2102										31	1
41928768	I	2016	2016	183	0	0		20004000	0	1	2016-01-25		P	110000	110000	?-LAVORI MESSA IN SICUREZZA SEGNALETICA ORIZZONTALE AD ALTA RIFRANGENZA E TRADIZIONALE SS.PP ANNO 2015 FPV		0	0									N				D87H15001330003		SVI												2102										31	1
38481071	I	2016	2016	122	0	0		10037100	0	1	2016-01-01		N	535290	535290	DIVERSI- BANDO OBBLIGO ISTRUZIONE DIRITTO/DOVERE FONDI BILANCIO REGIONALE		0	0		2014	2134	S4||K				DEFINITIVO	N						SVI																						31	1
41938970	S	2016	2016	251	1	0		10036300	0	1	2016-02-01		D	12120	12120	CERSEO-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2012/2014PROPOSTA INTERNET 667		0	0		2015	682	S4||K				DEFINITIVO	S	22279					SVI												1310										31	1
41940718	I	2016	2016	259	0	0		10036300	0	1	2016-02-01		P	7756,4	7756,4	DIVERSI-APPRENDISTATO PROFESSIONALIZZANTE 2012/2014 DGR 64/2012 DET REGIONALE 650 DEL 13/11/2012		0	0									N						SVI												1310										31	1
41936144	I	2016	2016	251	0	0		10036300	0	1	2016-02-01		N	243495,6	243495,6	DIVERSI-DIRETTIVA APPRENDISTATO DGR33-188 DEL 28/7/2014		0	0		2014	3271	S4||K				DEFINITIVO	N						SVI												1310										31	1
41940295	S	2016	2016	251	21	0		10036300	0	1	2016-02-01		D	3380	3380	CNOS-FAP-FORMATER-PROPOSTA INTERNET 214 ATTIVITA' FORMATIVE APPRENDISTI DGR 33-188 E DDR 590/2014 E DDR 624/2015		0	0		2015	2653	S4||K				DEFINITIVO	S	13647					SVI												1310										31	1
41939999	S	2016	2016	251	20	0		10036300	0	1	2016-02-01		D	16946	16946	FORMATER-PROPOSTA INTERNET 170 ATTIVITA' FORMATIVE APPRENDISTI DGR 33-188 E DDR 590/2014 E DDR 624/2015		0	0		2015	2653	S4||K				DEFINITIVO	S	26518					SVI												1310										31	1
41940296	I	2016	2016	252	0	0		10036300	0	1	2016-02-01		P	70	70	DIVERSI-APPRENDISTATO PROFESSIONALIZZANTE 2012/2014 DGR 64/2012 DET REGIONALE 650 DEL 13/11/2012		0	0									N						SVI												1310										31	1
41939998	S	2016	2016	251	19	0		10036300	0	1	2016-02-01		D	17820	17820	ENAIP-PROPOSTA INTERNET 174 ATTIVITA' FORMATIVE APPRENDISTI DGR 33-188 E DDR 590/2014 E DDR 624/2015		0	0		2015	2653	S4||K				DEFINITIVO	S	13187					SVI												1310										31	1
41939997	S	2016	2016	251	18	0		10036300	0	1	2016-02-01		D	7994	7994	CERSEO-PROPOSTA INTERNET 207 ATTIVITA' FORMATIVE APPRENDISTI DGR 33-188 E DDR 590/2014 E DDR 624/2015		0	0		2015	2653	S4||K				DEFINITIVO	S	22279					SVI												1310										31	1
41939996	S	2016	2016	251	17	0		10036300	0	1	2016-02-01		D	6714	6714	CERSEO-PROPOSTA INTERNET 206 ATTIVITA' FORMATIVE APPRENDISTI DGR 33-188 E DDR 590/2014 E DDR 624/2015		0	0		2015	2653	S4||K				DEFINITIVO	S	22279					SVI												1310										31	1
41939690	S	2016	2016	251	11	0		10036300	0	1	2016-02-01		D	9744	9744	CERSEO-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2015 PROPOSTA INTERNET 143		0	0		2015	1888	S4||K				DEFINITIVO	S	22279					SVI												1310										31	1
41939339	S	2016	2016	251	10	0		10036300	0	1	2016-02-01		D	3168	3168	CNOS-FAP-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2015 PROPOSTA INTERNET 34		0	0		2015	1164	S4||K				DEFINITIVO	S	13647					SVI												1310										31	1
41939338	S	2016	2016	251	9	0		10036300	0	1	2016-02-01		D	7552	7552	FORMATER-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2015 PROPOSTA INTERNET 31		0	0		2015	1164	S4||K				DEFINITIVO	S	26518					SVI												1310										31	1
41939336	S	2016	2016	251	7	0		10036300	0	1	2016-02-01		D	12276	12276	ENAIP-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2015 PROPOSTA INTERNET 30		0	0		2015	1164	S4||K				DEFINITIVO	S	13187					SVI												1310										31	1
41938973	S	2016	2016	251	4	0		10036300	0	1	2016-02-01		D	5640	5640	FORMATER-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2012/2014 PROPOSTA INTERNET 691		0	0		2015	682	S4||K				DEFINITIVO	S	26518					SVI												1310										31	1
41938972	S	2016	2016	251	3	0		10036300	0	1	2016-02-01		D	11234	11234	FORMATER-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2012/2014 PROPOSTA INTERNET 688		0	0		2015	682	S4||K				DEFINITIVO	S	26518					SVI												1310										31	1
41938971	S	2016	2016	251	2	0		10036300	0	1	2016-02-01		D	37384	37384	ENAIP-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2012/2014PROPOSTA INTERNET 678		0	0		2015	682	S4||K				DEFINITIVO	S	13187					SVI												1310										31	1
41941077	I	2016	2016	263	0	0		10036300	0	1	2016-02-01		N	14494,12	14494,12	DIVERSI-DIRETTIVA APPRENDISTATO 2004/2005 ATTIVITA' ANNO 2009		0	0		2009	3205	S4||K				DEFINITIVO	N						SVI												1310										31	1
41941076	I	2016	2016	262	0	0		10036300	0	1	2016-02-01		P	21,57	21,57	DIVERSI-APPRENDISTATO PROFESSIONALIZZANTE 2012/2014 DGR 64/2012 DET REGIONALE 650 DEL 13/11/2012		0	0									N						SVI												1310										31	1
41941075	I	2016	2016	261	0	0		10036300	0	1	2016-02-01		P	6117,9	6117,9	DIVERSI-APPRENDISTATO PROFESSIONALIZZANTE 2012/2014 DGR 64/2012 DET REGIONALE 650 DEL 13/11/2012		0	0									N						SVI												1310										31	1
41940719	I	2016	2016	260	0	0		10036300	0	1	2016-02-01		D	38036	38036	ENAIP-DIVERSI-APPRENDISTATO 2012/2014 DDR 650 DEL 13/11/2012 E DDR 606 DEL 28/10/2013 FONDI STATALI		0	0		2014	2203	S4||K				DEFINITIVO	S	13187					SVI												1310										31	1
41940717	I	2016	2016	258	0	0		10036300	0	1	2016-02-01		P	2424	2424	DIVERSI-APPRENDISTATO PROFESSIONALIZZANTE 2012/2014 DGR 64/2012 DET REGIONALE 650 DEL 13/11/2012		0	0									N						SVI												1310										31	1
41940716	I	2016	2016	257	0	0		10036300	0	1	2016-02-01		P	1251,6	1251,6	DIVERSI-APPRENDISTATO PROFESSIONALIZZANTE 2012/2014 DGR 64/2012 DET REGIONALE 650 DEL 13/11/2012		0	0									N						SVI												1310										31	1
41940715	I	2016	2016	256	0	0		10036300	0	1	2016-02-01		P	379	379	DIVERSI-APPRENDISTATO PROFESSIONALIZZANTE 2012/2014 DGR 64/2012 DET REGIONALE 650 DEL 13/11/2012		0	0									N						SVI												1310										31	1
41940299	I	2016	2016	255	0	0		10036300	0	1	2016-02-01		D	15988	15988	CERSEO-ATTIVITA' FORMATIVE SPORTELLO APPRENDISTATO 2012/2014 PROPOSTA INTERNET 666		0	0		2015	681	S4||K				DEFINITIVO	S	22279					SVI												1310										31	1
41940298	I	2016	2016	254	0	0		10036300	0	1	2016-02-01		P	1699,2	1699,2	DIVERSI-APPRENDISTATO PROFESSIONALIZZANTE 2012/2014 DGR 64/2012 DET REGIONALE 650 DEL 13/11/2012		0	0									N						SVI												1310										31	1
41923543	I	2016	2016	169	0	0		10042200	0	1	2016-01-22		P	500	500	ECONOMATO/CASSA ECON-SPESE IN ECONOMIA ANNO 2016- ATTREZZATURE 		0	0									N						SVI																						31	1
41932244	I	2016	2016	229	0	0		20000900	0	1	2016-01-27		N	44815,31	44815,31	SICURING SRL-SERVIZIO INDAGINE TIPOLOGIE STRUTTURALI E VULNERABILITA' SOLAI, CONTROSOFFITTI LEGGERI E PESANTI EDIFICI SCOLASTICI PROVINCIALI FPV		0	0		2015	3220	S11||K				DEFINITIVO	N					6303627D8C	SVI												2601										31	1
41322836	S	2016	2016	117	19	0		10034100	0	1	2016-01-01		D	7488	7488	FORMONT- FRD ANNUALITA' 2014/2015 APPROVAZIONE CORSI FORMAZIONE PROF. AI SENSI EX L.R. 63/95 ART. 14		0	0		2015	3028	S4||K				DEFINITIVO	S	26536					SVI												1583										31	1
41322835	S	2016	2016	117	18	0		10034100	0	1	2016-01-01		D	12480	12480	SILENZIOSI OPERAI DELLA CROCE- FRD ANNUALITA' 2014/2015 APPROVAZIONE CORSI FORMAZIONE PROF. AI SENSI EX L.R. 63/95 ART. 14		0	0		2015	3028	S4||K				DEFINITIVO	S	19200					SVI												1583										31	1
41321592	S	2016	2016	117	16	0		10034100	0	1	2016-01-01		D	12480	12480	CNOS FAP- FRD ANNUALITA' 2014/2015 APPROVAZIONE CORSI FORMAZIONE PROF. AI SENSI EX L.R. 63/95 ART. 14		0	0		2015	3028	S4||K				DEFINITIVO	S	13647					SVI												1583										31	1
38480895	I	2016	2016	117	0	0		10034100	0	1	2016-01-01		N	200000	200000	DIVERSI-F.R.D.2008/2010 INTEGRAZIONE FONDI ASSEGNATI CON D.G.R. 43-7398 DEL 7/4/2014 		0	0		2014	3187	S4||K				DEFINITIVO	N						SVI												1583										31	1
41321593	S	2016	2016	117	17	0		10034100	0	1	2016-01-01		D	12480	12480	FONDAZIONE CASA DI CARITA' ARTI E MESTIERI- FRD ANNUALITA' 2014/2015 APPROVAZIONE CORSI FORMAZIONE PROF. AI SENSI EX L.R. 63/95 ART. 14		0	0		2015	3028	S4||K				DEFINITIVO	S	23207					SVI												1583										31	1
38471299	I	2016	2016	35	0	0		10026800	0	1	2016-01-01		N	30000	30000	DIVERSI-AFFIDAMENTO PER GESTIONE DEGLI ARCHIVI DELL'ENTE A SOCIETA' SPECIALIZZATE DEL SETTORE(OUTSOUCING)		0	0		2012	3601	S11||K				DEFINITIVO	N						SVI																						31	1
38471410	S	2016	2016	35	1	0		10026800	0	1	2016-01-01		D	0	0	TEMPI MODERNI- PROROGA TEMPI CONTRATTUALI FINO AL 31/12/2015 SERVIZIO SOMMINISTRAZIONE LAVORO A TEMPO DETERMINATO AI SENSI ART. 20 COMMA 4 D.LGS. 276/2003		0	0		2014	3348	S6||K				DEFINITIVO	S	26160				5784885E1B	SVI																						31	1
38471053	I	2016	2016	34	0	0		10026800	0	1	2016-01-01		N	2900	2900	DIVERSI-EDIFICI DEL PATRIMONIO PROV.LE AD USO SCOLASTICO LAVORI DI MANUTENZIONE E PRONTO INTERVENTO OPERE EDILI ED AFFINI CATEG.OG 1 - ANNO 2012 ZONA VERCELLESE (VEDI ANCHE IMP.966/2012 E PEG 895 IMP.842/2012)		0	0		2012	2288	S11||K				DEFINITIVO	N					4503551FD6	SVI																						31	1
38470939	I	2016	2016	33	0	0		10026800	0	1	2016-01-01		N	2900	2900	DIVERSI-EDIFICI DEL PATRIMONIO PROV.LE AD USO SCOLASTICO LAVORI DI MANUTENZIONE E PRONTO INTERVENTO OPERE EDILI ED AFFINI CATEG.OG 1 - ANNO 2012 ZONA VALSESIA (VEDI ANCHE IMP.841/2012 E PEG 895 IMP.842/2012)		0	0		2012	2288	D10||K				DEFINITIVO	N					45035585A0	SVI																						31	1
38471050	S	2016	2016	33	1	0		10026800	0	1	2016-01-01		D	2900	2900	TEMPI MODERNI- PROROGA TEMPI CONTRATTUALI FINO AL 31/12/2015 SERVIZIO SOMMINISTRAZIONE LAVORO A TEMPO DETERMINATO AI SENSI ART. 20 COMMA 4 D.LGS. 276/2003		0	0		2014	3348	S6||K				DEFINITIVO	S	26160				5784885E1B	SVI																						31	1
38471054	S	2016	2016	34	1	0		10026800	0	1	2016-01-01		D	2900	2900	TEMPI MODERNI- PROROGA TEMPI CONTRATTUALI FINO AL 31/12/2015 SERVIZIO SOMMINISTRAZIONE LAVORO A TEMPO DETERMINATO AI SENSI ART. 20 COMMA 4 D.LGS. 276/2003		0	0		2014	3348	S6||K				DEFINITIVO	S	26160				5784885E1B	SVI																						31	1
41929541	I	2016	2016	186	0	0		20004000	0	1	2016-01-25		N	35994,47	35994,47	VESCOVO ROMANO-SERVIZIO RACCOLTA E SMALTIMENTO RIFIUTUI ABBANDONATI LUNGO LE STRADE PROV.LI		0	0		2015	3239	S6||K				DEFINITIVO	N					6504246199	SVI																						31	1
38476745	I	2016	2016	51	0	0		20004000	0	1	2016-01-01		N	1090,9	1090,9	DIVERSI-SP 80"DIRAMAZIONE PER RIMELLA LAVORI RIFACIMENTO MURO SOSTEGNO LOC. GRONDO IN COM. DI RIMELLA CIG 0653294B40		0	0		2011	2968	S6||K				DEFINITIVO	N						SVI																						31	1
41929544	I	2016	2016	189	0	0		20004000	0	1	2016-01-25		N	48307,17	48307,17	4EMME SERVICE-SERVIZIO TECNICO INDAGINI E VERIFICHE CERTIFICATO TRANSABILITA' E COLLAUDO LAVORI CONSOLIDAMENTO PONTE TORRENTE ROVASENDA SP 66 TRATTO ROVASENDA-CONFINE PROV. BIELLA FPV		0	0		2015	3191	S6||K				DEFINITIVO	N					Z39179BD59	SVI												2102										31	1
41927397	I	2016	2016	180	0	0		10026200	0	1	2016-01-25		N	48005,69	48005,69	BETONSTRADE-LAVORI URGENTI TAGLIO PIANTE PERICOLOSE PER VIABILITA' S.P. INTERVENTI MANUTENZIONE PICCOLA ENTITA'FP		0	0		2015	3200	S6||K				DEFINITIVO	N					ZF11763BCF	SVI												1313										31	1
41926548	I	2016	2016	179	0	0		10026200	0	1	2016-01-25		N	153146,72	153146,72	DIVERSI-LAVORI SERVIZIO SGOMBERO NEVE ANNO 2015/2016 GIURISDIZIONE E ZONA VERCELLESE EST LOTTO 11 FPV		0	0		2015	2901	S6||K				DEFINITIVO	N				99J15001370003	6435892A15	SVI												1313										31	1
41926360	I	2016	2016	178	0	0		10026200	0	1	2016-01-22		N	131364,19	131364,19	DIVERSI-SERVIZIO SGOMBERO NEVE ANNO 2015/2016 GIURISDIZIONE D ZONA ZONA VERCELLESE OVEST LOTTO 10 FPV		0	0		2015	2900	S6||K				DEFINITIVO	N				D39J1001580003	6435877DB3	SVI												1313										31	1
