IMPEGNO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_IMPEGNO	NUMERO_IMPEGNO	NUMERO_SUBIMPEGNO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	CUP	CIG	TIPO_IMPEGNO	ANNO_IMPEGNO_PLUR	NUMERO_IMPEGNO_PLUR	ANNO_IMPEGNO_RIACC	NUMERO_IMPEGNO_RIACC	OPERA	COD_INTERV_CLASS	PDC_FINANZIARIO	MISSIONE	PROGRAMMA	COFOG	TRANSAZIONE_UE_SPESA	SIOPE_SPESA	SPESA_RICORRENTE	PERIMETRO_SANITARIO_SPESA	POLITICHE_REGIONALI_UNITARIE	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
41537027	I	2016	2015	2345	0	0		10012800	0	1	2015-12-21		D	398,26	398,26	ENERGETIC-CANONE CONSUMO GAS DAL 01 AL 31/03/2015 E CONGUAGLIO 1-28/02/15 EX LAVATOIO SUCC.LICEO SCIENT.VC		0	0		2015	3243	D7||K				DEFINITIVO	S	25829					SVI							U.1.03.02.05.000	04	05			1318										31	1
41699660	I	2016	2015	2405	0	0		10009700	0	1	2015-12-28		D	5086,09	5086,09	AEG-PAGAM.MESE DI NOVEMBRE 2015 UFFICI PROV.VC VIA SAN CRISTOFORO 3/7		0	0		2015	3293	D7||K				DEFINITIVO	S	14744					SVI							U.1.03.02.05.000	01	11			1316										31	1
41697676	I	2016	2015	2401	0	0		10012800	0	1	2015-12-28		D	16987,89	16987,89	AEG-CANONE IST.SCOLAST.VARI VC MESE DI NOVEMBRE 2015 		0	0		2015	3292	D7||K				DEFINITIVO	S	14744					SVI							U.1.03.02.05.000	04	05			1316										31	1
41537028	I	2016	2015	2346	0	0		10009700	0	1	2015-12-21		D	3577,56	3577,56	ENERGETIC-CANONE CONSUMO GAS DAL 01 AL 31/01/2015 E CONGUAGLIO 1/2-31/12/2014 SETT.AMBIENTE VIA F.LLI GARRONE 20		0	0		2015	3242	D7||K				DEFINITIVO	S	25829					SVI							U.1.03.02.05.000	01	11			1318										31	1
41739799	I	2016	2015	2417	0	0		10012800	0	1	2015-12-29		D	115,28	115,28	ATENA TRADING-PAGAM.CANONE RUOLO 11/15 EX LAVATOIO SUCC.LICEO SCIENT.C.SO PALESTRO VC		0	0		2015	3320	D7||K				DEFINITIVO	S	2009					SVI							U.1.03.02.05.000	04	05			1317										31	1
38480719	I	2016	2015	1323	0	0		10004500	0	1	2015-05-19		D	2086,6	2086,6	STUDIO TOSETTO, WEIGMANN E ASSOCIATI-COSTITUZIONE NEL GIUDIZIO D'APPELLO PROPOSTO DA CARIGE CONTRO LA SENTENZA N.1656/2012 		0	0		2013	277	S4||K				DEFINITIVO	S	18481					SVI							U.1.03.02.11.000	01	02													31	1
38479035	I	2016	2015	1093	0	0		20004400	0	1	2015-05-19		N	599400	600000	SP 455 "DI PONTESTURA" ADEGUAMENTO CARREGGIATA TRATTO VERCELLI-TRICERRO 2° LOTTO FUNZIONALE LAVORI E AUTORITA'VIGILANZA)		0	0		2015	2151	S6||K				DEFINITIVO	N						SVI							U.2.02.01.09.000	10	05			2102										31	1
38478133	I	2016	2015	1021	0	0		10026100	0	1	2015-05-19		N	0	3942,6	DIVERSI-LAVORI MANUTENZIONE STRAORDINARIA SEGNALETICA VERTICALE SS.PP. ANNO 2012 		0	0		2013	529	S6||K				DEFINITIVO	N					4835205962	SVI							U.1.03.02.09.000	10	05													31	1
38478065	I	2016	2015	1017	0	0		10026100	0	1	2015-05-19		N	0	5000	DIVERSI-LAVORI MANUTENZIONE STRAORDINARIA BARRIERE STRADALI DI SICUREZZA SSPP ANNO 2012		0	0		2013	1066	S6||K				DEFINITIVO	N					49653207AE	SVI							U.1.03.02.09.000	10	05													31	1
40169461	I	2016	2015	1903	0	0		10024400	0	1	2015-09-16		N	37100	37100	COM.MONT.VALSESIA-PROTOCOLLO D'INTESA PER SERVIZIO AUTOMOBILISTICO AREA ALTA VALSESIA (VALLI SERMENZA E MASTALLONE) PROROGA 15.9/31.11.2015 		0	0		2015	2337	S11||K				DEFINITIVO	N						SVI							U.1.04.01.02.000	10	02			1531										31	1
40169463	I	2016	2015	1905	0	0		20003400	0	1	2015-09-16		N	0	242638,31	DIVERSI-LAVORI MESSA IN SICUREZZA SS.PP. INTERVENTI SEGNALETICA ORIZZONTALE AD ALTA RIFRANGENZA		0	0		2015	2571	S6||K				DEFINITIVO	N				D81B15000360003	6420523F2D	SVI							U.2.02.01.09.000	10	05			2102										31	1
40201392	I	2016	2015	1910	0	0		10005600	0	1	2015-09-18		D	0	2063,93	FERRARI E GIANETTI- FORNITURA CARTUCCE E TONER PERIODO 14/09/2015 AL 14/09/2016		0	0		2015	2186	S7||K				DEFINITIVO	S	60				X5415374FF	SVI							U.1.03.01.02.000	01	03			1201										31	1
40532321	I	2016	2015	2032	0	0		10026200	0	1	2015-10-14		N	0	37161,18	F.LLI SOGNO/DIVERSI-SERVIZIO SGOMBERO NEVE ANNO 2015/2016 GIURISDIZIONE E ZONA VERCELLESE EST LOTTO 11		0	0		2015	2901	S6||K				DEFINITIVO	N				D99J15001370003		SVI							U.1.03.02.09.000	10	05			1313										31	1
38468899	I	2016	2015	684	0	0		20001400	0	1	2015-05-19		N	0	6236,34	DIVERSI-IPSIA "LOMBARDI" VERCELLI ADEGUAMENTO NORME PREVENZIONE INCENDI		0	0		2013	628	S11||K				DEFINITIVO	N						SVI							U.2.02.01.10.000	04	05			2109										31	1
36963198	I	2016	2012	400	0	0		20001600	0	1	2012-04-06		N	0,01	13481,02	DIVERSI-IST.SUP."FERRARIS" CASCINA BOSCHINE VERCELLI LAV.RIFACIMENTO COPERTURA PREVIA RIMOZIONE LASTRE CEMENTO AMIANTO OPERE EDILI E AFFINI		0	0		2012	2268	S11||K				DEFINITIVO	N					4403425D40	SVI							U.2.02.01.10.000	04	05			2109										31	1
38478309	I	2016	2015	1029	0	0		10026100	0	1	2015-05-19		N	0	1518,27	DIVERSI-LAVORI MANUTENZIONE STRAORDINARIA BARRIERE STRADALI DI SICUREZZA SS.PP ANNO 2011 (VEDI ANCHE PEG 2915/3/2010 IMP. 1834/6)		0	0		2012	1131	S6||K				DEFINITIVO	N					4028642C89	SVI							U.1.03.02.09.000	10	05													31	1
38472133	I	2016	2015	799	0	0		20001900	0	1	2015-05-19		N	0	1500	DIVERSI-RESTAURO FACCIATA PRINCIPALE CHIESA SANTA MARIA DI LUCEDIO 3° LOTTO (VEDI ANCHE IMP.2194)		0	0		2009	340	S2||K				DEFINITIVO	N						SVI							U.2.02.01.10.000	05	01													31	1
38472131	I	2016	2015	798	0	0		20001900	0	1	2015-05-19		N	0	3000	DIVERSI-RESTAURO FACCIATA PRINCIPALE CHIESA SANTA MARIA DI LUCEDIO 3° LOTTO (VEDI ANCHE IMP.2194)		0	0		2009	340	S2||K				DEFINITIVO	N						SVI							U.2.02.01.10.000	05	01													31	1
36942142	I	2016	2009	1283	0	0		20001400	0	1	2009-08-06		N	0	37976,56	DIVERSI-IST. ALBERGHIERO IPSSAR VARALLO  LAVORI ADEGUAMENTO NORME PREVENZIONE INCENDI 1°LOTTO		0	0		2012	1317	S11||K				DEFINITIVO	N						SVI							U.2.02.01.10.000	04	05			2109										31	1
38471419	I	2016	2015	772	0	0		10012000	0	1	2015-05-19		N	0	1608,9	DIVERSI- CONTRIBUTI AI COMUNI PER LAVORI DI EDILIZIA SCOLASTICA		0	0		2012	129	DG||K				DEFINITIVO	N						SVI							U.1.04.01.02.000	04	02			1521										31	1
38471415	I	2016	2015	770	0	0		10013400	0	1	2015-05-19		N	0	1766,82	DIVERSI- CONTRIBUTI AI COMUNI PER LAVORI DI EDILIZIA SCOLASTICA		0	0		2012	129	DG||K				DEFINITIVO	N						SVI							U.1.03.02.09.000	04	05			1311										31	1
36942144	I	2016	2009	1286	0	0		20001700	0	1	2009-08-07		N	33362,08	82731,7	DIVERSI-IST.ALBERGHIERO IPSSAR VARALLO LAVORI RESTAURO CONSERVATIVO INTONACI AMMALORATI FACCIATE 2° LOTTO (ARCH.PINNA-SPESE TECNICHE EURO 61.748,35)		0	0		2009	3534	S6||K				DEFINITIVO	N						SVI							U.2.02.01.10.000	04	05			2109										31	1
38469733	I	2016	2015	702	0	0		20001200	0	1	2015-05-19		N	0	562,64	DIVERSI-IST.SUP.D'ADDA VARALLO-MESSA IN SICUREZZA SOSTITUZIONE SERRAMENTI E VETRI INSICURI		0	0		2011	1556	S11||K				DEFINITIVO	N				D46E10000320001	4741995211	SVI							U.2.02.01.10.000	04	05													31	1
38469619	I	2016	2015	700	0	0		20001200	0	1	2015-05-19		N	0	720,8	DIVERSI-IST.SUP.CALAMANDREI CRESCENTINO-MESSA IN SICUREZZA SOSTITUZIONE SERRAMENTI E VETRI INSICURI 		0	0		2011	1555	S11||K				DEFINITIVO	N				D56E10001080001	4741838082	SVI							U.2.02.01.10.000	04	05													31	1
38469617	I	2016	2015	699	0	0		20001200	0	1	2015-05-19		N	0	1429,44	DIVERSI-LICEO SCIENTIFICO VERCELLI-MESSA IN SICUREZZA SOSTITUZIONE SERRAMENTI E VETRI INSICURI		0	0		2011	1554	S11||K				DEFINITIVO	N				D66E10000690001	4741890B68	SVI							U.2.02.01.10.000	04	05													31	1
38477173	I	2016	2015	984	0	0		20000800	0	1	2015-05-19		N	0	285,48	DIVERSI-SPESE DI PROGETTAZIONE PRELIMINARE DELLA RISTRUTTURAZIONE PONTE SUL PO SP TRINO-CAMINO		0	0		2011	456	S6||K				DEFINITIVO	N						SVI							U.2.02.01.09.000	04	02			2102										31	1
38319799	I	2016	2015	530	0	0		10026200	0	1	2015-05-06		N	0	225	DIVERSI- LAVORI PER SEGNALETICA ORIZZONTALE ANNO 2015 (VEDI ANCHE PEG 7260/2015)		0	0		2015	1858	S6||K				DEFINITIVO	N				D74E15000070003	6289520418	SVI							U.1.03.02.09.000	10	05			1313										31	1
38471177	I	2016	2015	762	0	0		10013400	0	1	2015-05-19		N	0	156,85	DIVERSI-LAVORI MANUTENZIONE EDIFICI SCOLASTICI OPERE IDRAULICO E LATTONIERE ZONA VERCELLESE ANNO 2010 (VEDI ANCHE PEG 1904 IMP.896)		0	0		2010	49	DG||K				DEFINITIVO	N				D65D10000110003		SVI							U.1.03.02.09.000	04	05													31	1
38471175	I	2016	2015	761	0	0		10013400	0	1	2015-05-19		N	0	100	DIVERSI-LAVORI MANUTENZIONE EDIFICI SCOLASTICI OPERE IDRAULICO E LATTONIERE ZONA VERCELLESE ANNO 2010 (VEDI ANCHE PEG 1904 IMP.896)		0	0		2010	49	DG||K				DEFINITIVO	N				D65D10000110003		SVI							U.1.03.02.09.000	04	05													31	1
38479216	I	2016	2015	1118	0	0		20006100	0	1	2015-05-19		N	3463,64	3463,64	DIVERSI-ISTITUZIONE E FUNZIONAMENTO DEI PRESIDI IDRAULICI ED IDROGEOLOGICI: ACQUISTO ATTREZZATURE		0	0		2012	238	DG||K				DEFINITIVO	N						SVI							U.2.02.01.04.000	11	01													31	1
38476505	I	2016	2015	966	0	0		20004400	0	1	2015-05-19		N	0	17923,52	DIVERSI-SISTEMAZIONE PONTE SUL FIUME SESIA A VERCELLI		0	0		2014	2023	S6||K				DEFINITIVO	N				D91B09000150003	0383224671	SVI							U.2.02.01.09.000	10	05													31	1
38465775	I	2016	2015	566	0	0		20004400	0	1	2015-05-19		N	0	115785,75	DIVERSI-SISTEMAZIONE PONTE SUL FIUME SESIA A VERCELLI		0	0		2014	2023	S6||K				DEFINITIVO	N				D91B09000150003	0383224671	SVI							U.2.02.01.09.000	10	05													31	1
38465773	I	2016	2015	565	0	0		20004400	0	1	2015-05-19		N	0	9074,24	DIVERSI-SISTEMAZIONE PONTE SUL FIUME SESIA A VERCELLI		0	0		2014	2023	S6||K				DEFINITIVO	N				D91B09000150003	0383224671	SVI							U.2.02.01.09.000	10	05													31	1
38465771	I	2016	2015	564	0	0		20004400	0	1	2015-05-19		N	0	79002,35	DIVERSI-SISTEMAZIONE PONTE SUL FIUME SESIA A VERCELLI		0	0		2014	2023	S6||K				DEFINITIVO	N				D91B09000150003	0383224671	SVI							U.2.02.01.09.000	10	05													31	1
38465659	I	2016	2015	563	0	0		20004400	0	1	2015-05-19		N	0	52726,8	DIVERSI-SISTEMAZIONE PONTE SUL FIUME SESIA A VERCELLI		0	0		2014	2023	S6||K				DEFINITIVO	N				D91B09000150003	0383224671	SVI							U.2.02.01.09.000	10	05													31	1
38465657	I	2016	2015	562	0	0		20004400	0	1	2015-05-19		N	0	1788,8	DIVERSI-SISTEMAZIONE PONTE SUL FIUME SESIA A VERCELLI		0	0		2014	2023	S6||K				DEFINITIVO	N				D91B09000150003	0383224671	SVI							U.2.02.01.09.000	10	05													31	1
38465655	I	2016	2015	561	0	0		20004400	0	1	2015-05-19		N	0	38753,68	DIVERSI-SISTEMAZIONE PONTE SUL FIUME SESIA A VERCELLI		0	0		2014	2023	S6||K				DEFINITIVO	N				D91B09000150003	0383224671	SVI							U.2.02.01.09.000	10	05													31	1
38481138	I	2016	2015	1381	0	0		10029500	0	1	2015-05-19		N	5362,44	6312,44	DIVERSI- REALIZZ.PUBBLICAZ. DELLA COLLANA TECNICO-SCIENTIFICA "LUCEDIUM"		0	0		2008	5500	S5||K				DEFINITIVO	N						SVI							U.1.03.02.15.000	14	01			1306										31	1
38477109	I	2016	2015	982	0	0		20003500	0	1	2015-05-19		N	0	82018,58	PROGETTO SEGNALETICA/DIVERSI-P.N.S.S. SP 11 "PADANA SUPERIORE" LAVORI MESSA IN SICUREZZA INTERNI TRATTO STRADALE DAL KM 71+000 AL KM 82+000 		0	0		2007	2709	S6||K				DEFINITIVO	N				D67H15000200003	6338587F73	SVI							U.2.02.01.09.000	10	05													31	1
38479395	I	2016	2015	1137	0	0		20004700	0	1	2015-05-19		N	2078,92	2078,92	GEOM. MARTINELLI-AFF. INC. ACQUISIZIONE AREE INTERESSATE DA ALLARG. STRADE COM. E PROV. LINEA FERROV. ALTA VELOCITA'/ALTA CAPACITA' TO/MI.ACCORDO TRA CAV TO/MI, PROV. DI VC, CIGLIANO, LIVORNO FERRARIS		0	0		2007	6019	S6||K				DEFINITIVO	N						SVI							U.2.02.02.01.000	10	05													31	1
38470579	I	2016	2015	740	0	0		10028800	0	1	2015-05-19		N	0	1377,12	DIVERSI-CONCESSIONE CONTRIBUTI ALLE ORGANIZZAZIONI DI VOLONTARIATO ISCRITTE AL REGISTRO PROV.LE ANNO 2007-L.R. 38/92		0	0		2008	1810	DG||K				DEFINITIVO	N						SVI							U.1.04.04.01.000	12	01			1583										31	1
38470577	I	2016	2015	739	0	0		10028800	0	1	2015-05-19		N	0	494,14	DIVERSI-CONCESSIONE CONTRIBUTI ALLE ORGANIZZAZIONI DI VOLONTARIATO ISCRITTE AL REGISTRO PROV.LE ANNO 2007-L.R. 38/92		0	0		2008	1810	DG||K				DEFINITIVO	N						SVI							U.1.04.04.01.000	12	01			1583										31	1
38470575	I	2016	2015	738	0	0		10028800	0	1	2015-05-19		N	0	250	DIVERSI-CONCESSIONE CONTRIBUTI ALLE ORGANIZZAZIONI DI VOLONTARIATO ISCRITTE AL REGISTRO PROV.LE ANNO 2007-L.R. 38/92		0	0		2008	1810	DG||K				DEFINITIVO	N						SVI							U.1.04.04.01.000	12	01													31	1
38478851	I	2016	2015	1064	0	0		10036500	0	1	2015-05-19		N	848,8	848,8	DIVERSI-BANDO PROV.LE AGGIORNAMENTO "CATALOGO OFFERTA FORMATIVA AD INIZIATIVA INDIVIDUALE DEI LAVORATORI ANNO 2008/2010" IN ATTESA CHIUSURA POR 2007/2013		0	0		2009	1789	S4||K				DEFINITIVO	N						SVI							U.1.03.02.04.000	15	02													31	1
38469613	I	2016	2015	698	0	0		20001400	0	1	2015-05-19		N	0	55250,12	DIVERSI-ADEGUAMENTO ALLE NORME DI PREVENZIONE INCENDI NEGLI EDIFICI SCOLASTICI PROV.LI:MAGISTRALE "ROSA STAMPA" VC, AGRARIO "FERRARIS" VC E GEOMETRI "MERCURINO" GATTINARA		0	0		2012	195	DG||K				DEFINITIVO	N						SVI							U.2.02.01.10.000	04	05													31	1
38478253	I	2016	2015	1026	0	0		10026100	0	1	2015-05-19		N	0	1657,36	DIVERSI-LAVORI MANUTENZIONE STRAORDINARIA SEGNALETICA ORIZZONTALE SS.PP. ANNO 2012		0	0		2013	359	S6||K				DEFINITIVO	N					47521183D4	SVI							U.1.03.02.09.000	10	05													31	1
38479997	I	2016	2015	1217	0	0		10028800	0	1	2015-05-19		N	1300	1300	DIVERSI-CONCESSIONE DI CONTRIBUTI ALLE ORGANIZZAZIONI DI VOLONTARIATO ISCRITTE AL REGISTRO PROV.LE (PARI AL 40% DELLE RISORSE LIQUIDATE DALLA REGIONE)		0	0		2013	2074	S4||K				DEFINITIVO	N						SVI							U.1.04.04.01.000	12	01													31	1
38479996	I	2016	2015	1216	0	0		10028800	0	1	2015-05-19		N	500	500	DIVERSI- CONTRIBUTI ALLE ORGANIZZAZIONI DI VOLONTARIATO ISCRITTE AL REGISTRO PROV.		0	0		2013	2074	S4||K				DEFINITIVO	N						SVI							U.1.04.04.01.000	12	01													31	1
36920056	I	2016	2013	1054	0	0		10012800	0	1	2013-10-24		D	84,61	84,61	ENEL ENERGIA-CANONE LUGLIO/SETT.2013 CONSUMO GAS IST.ALBERGH.GATTINARA		0	0		2013	2776	D7||K				DEFINITIVO	S	17126					SVI							U.1.03.02.05.000	04	05			1319										31	1
38478974	I	2016	2015	1084	0	0		10021000	0	1	2015-05-19		N	200	200	SOLDI-INCARICO PER SVOLGIMENTO DELLE ATTIVITA' TECNICO-AMMINISTRATIVE PER PROCEDIMENTI IN MATERIA DI RIFIUTI, EMISSIONI IN ATMOSFERA E BONIFICHE E PROSECUZIONE INCARICO A TITOLO GRATUITO		0	0		2015	664	S8||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	09	03													31	1
39938485	I	2016	2015	1800	0	0		20003400	0	1	2015-08-24		N	0	310379,85	DIVERSI- LAVORI PER SEGNALETICA ORIZZONTALE ANNO 2015 		0	0		2015	1858	S6||K				DEFINITIVO	N				D74E15000070003	6289520418	SVI							U.2.02.01.09.000	10	05			2102										31	1
40628608	I	2016	2015	2063	0	0		20003400	0	1	2015-10-21		N	26413,03	26413,03	DITTA LINEA S.a.S.-LAVORI DI FORNITURA E POSA GEMME RIFRANGENTI SUI GUAD-RAILS INSATALLATI LUNGO STRADE PROV.LI 		0	0		2015	2464	S6||K				DEFINITIVO	N					Z431630300	SVI							U.2.02.01.09.000	10	05			2102										31	1
38476691	I	2016	2015	970	0	0		20004200	0	1	2015-05-19		N	0	225	BERTINI/DIVERSI-SP 66 TRATTO:ROVASENDA-CONFINE CON LA PROV.DI BIELLA CONSOLIDAMENTO STATICO PONTE SUL TORRENTE ROVASENDA (ANAC-IMPREVISTI)		0	0		2015	2565	S6||K				DEFINITIVO	N				D67H12001970003	6414480459	SVI							U.2.02.01.09.000	10	05			2102										31	1
38478796	I	2016	2015	1059	0	0		10036500	0	1	2015-05-19		N	6081,66	6081,66	DIVERSI-FORMAZIONE CONTINUA INDIVIDUALE ANNO 2014 E PROROGA INCARICO DOTT.SE GRIMALDI, DELLACHA', GRANDI E BERTONE FINO AL 30/09/2015 DET. 914 DEL 15/04/2015		0	0		2015	914	S4||K				DEFINITIVO	N						SVI							U.1.03.02.04.000	15	02			1310										31	1
36984735	I	2016	2014	1360	0	0		10020300	0	1	2014-12-15		N	0,01	0,01	DIVERSI-P.S.R.2007/2013 REG.PIEMONTE-MISURA 323.1 INT.TUTELA SENSIBILIZZ. AMBIENTALE PROV.VC-INT.1-AZIONE A01 CONVERS.CAMERA RISAIA IN AREE NATURALI E A02 REALIZZ.SIEPE CAMPESTRE ARBUSTIVA		0	0		2014	3234	S8||K				DEFINITIVO	N						SVI							U.1.04.03.99.000	09	02													31	1
36622837	I	2016	2015	21	0	0		10024000	0	1	2015-01-01		N	24355,98	24355,98	STAC-SERVIZIO DI TRASPORTO PUBBLICO LOCALE PROROGA FINO AL 31/1/2015 PROROGA 1/2/2015- AL 11/6/2015(VEDI ANCHE IMP.29/2014)		0	0		2015	235	S11||K				DEFINITIVO	N					55221595C3	SVI							U.1.03.02.15.000	10	02			1302										31	1
38481077	I	2016	2015	1371	0	0		20002200	0	1	2015-05-19		D	20000	20000	ALPE DI MERA-ACCORDO DI PROGRAMMA CON REGIONE PIEMONTE PER INIZIATIVE MIGLIORAMENTO SICUREZZA E RIQUALIFICAZIONE OFFERTA SISTEMA SCIISTICO DELLE MONTAGNE VERCELLESI ANTICIPO CONTRIBUTO		0	0		2014	3361	S7||K				DEFINITIVO	S	17205					SVI							U.2.03.03.02.000	07	01			2752										31	1
39408190	I	2016	2015	1621	0	0		10026300	0	1	2015-07-06		N	29905,25	29905,25	BETONSTRADE-LAVORI URGENTI TAGLIO ERBA LUNGO SS.PP GIURISDIZIONE A 		0	0		2015	1564	S6||K				DEFINITIVO	N					Z2714E58B0	SVI							U.1.03.02.09.000	10	05			1313										31	1
39491864	I	2016	2015	1653	0	0		10026300	0	1	2015-07-15		N	29760,38	29760,38	BETONSTRADE- LAVORI URGENTI TAGLIO ERBA LUNGO LE STRADE DELLA GIURISDIZIONE B		0	0		2015	1852	S6||K				DEFINITIVO	N					Z8C15448ZF	SVI							U.1.03.02.09.000	10	05			1313										31	1
40965627	I	2016	2015	2173	0	0		10006900	0	1	2015-11-12		N	311,1	311,1	DITTA VIARO-SISTEMAZIONE AREA INTERNA ADIBITA A VERDE CASERMA DEI CARABINIERI		0	0		2015	3160	S11||K				DEFINITIVO	N					ZCB1703CF0	SVI							U.1.03.02.09.000	01	05			1313										31	1
38480172	I	2016	2015	1235	0	0		20001400	0	1	2015-05-19		N	0	5132,18	DIVERSI-ISTITUTO ALBERGHIERO "PASTORE" VARALLO ADEGUAMENTO NORME PREVENZIONE INCENDI 2°LOTTO		0	0		2014	868	S11||K				DEFINITIVO	N				D46E12000580004		SVI							U.2.02.01.10.000	04	05			2109										31	1
