IMPEGNO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_IMPEGNO	NUMERO_IMPEGNO	NUMERO_SUBIMPEGNO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	CUP	CIG	TIPO_IMPEGNO	ANNO_IMPEGNO_PLUR	NUMERO_IMPEGNO_PLUR	ANNO_IMPEGNO_RIACC	NUMERO_IMPEGNO_RIACC	OPERA	COD_INTERV_CLASS	PDC_FINANZIARIO	MISSIONE	PROGRAMMA	COFOG	TRANSAZIONE_UE_SPESA	SIOPE_SPESA	SPESA_RICORRENTE	PERIMETRO_SANITARIO_SPESA	POLITICHE_REGIONALI_UNITARIE	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
75147214	S	2016	2016	32	1	0		7610003	0	1	2016-01-01		D	3375,62	3375,62	FERRERO ING. D. - PARTE ESTENSIONE INCARICO COLLAUDO TECNICO E STATICO PERIZIA SUPPL. E VARIANTE N.1. PER REALIZZAZ. NUOVA CURVA STADIO PIOLA (DA SUB 2)		0	0		2012	3363	DD||K				DEFINITIVO	S	17110					SVI												2115										30	1
75147213	I	2016	2016	32	0	0		7610003	0	1	2016-01-01		N	3375,62	3375,62	REALIZZAZIONE MUSEO DELLO SPORT SPESE TECNICHE PER COLLAUDI - PARTE		0	0		2008	422	DD||K				DEFINITIVO	N						SVI												2115										30	1
75147211	I	2016	2016	31	0	0		7610003	0	1	2016-01-01		N	8624,38	8624,38	REALIZZAZIONE MUSEO DELLO SPORT SPESE TECNICHE PER COLLAUDI - PARTE		0	0		2008	422	DD||K				DEFINITIVO	N						SVI												2115										30	1
75147149	I	2016	2016	30	0	0		7610003	0	1	2016-01-01		N	17000	17000	REALIZZAZIONE MUSEO DELLO SPORT SPESE TECNICHE PER COLLAUDI - PARTE		0	0		2008	422	DD||K				DEFINITIVO	N						SVI												2115										30	1
75433625	S	2016	2016	76	2	0		7610000	0	1	2016-01-01		P	6148,97	6148,97	IDRO.erre - LAVORI PER REALIZZAZ. MUSEO DELLO SPORT E OPERE COMPLEMENTARI RELATIVE ALLA NUOVA CURVA OVEST STADIO PIOLA - PARTE (DA SUB 1)		0	0									S	17389			E69B06000220001	0448509953	SVI												2115										30	1
75431534	S	2016	2016	47	2	0		7610001	0	1	2016-01-01		D	7	7	IDRO.erre SPA - SERV. VIGILANZA CANTIERE DURANTE LE PARTITE CASALINGHE PRO VERCELLI CALCIO 1892 - INCREMENTO ALIQUOTA IVA DA SUB 1)		0	0		2015	1495	DD||K				DEFINITIVO	S	17389				ZCE01B0BB5	SVI												2115										30	1
75433626	S	2016	2016	33	2	0		7610002	0	1	2016-01-01		D	7068,87	7068,87	IDRO.erre - LAVORI PER REALIZZAZ. MUSEO DELLO SPORT E OPERE COMPLEMENTARI RELATIVE ALLA NUOVA CURVA OVEST STADIO PIOLA - PARTE  (DA SUB 1)		0	0		2015	1496	DD||K				DEFINITIVO	S	17389			E69B06000220001	0448509953	SVI												2115										30	1
75433627	S	2016	2016	30	2	0		7610003	0	1	2016-01-01		D	17000	17000	IDRO.erre - LAVORI PER REALIZZAZ. MUSEO DELLO SPORT E OPERE COMPLEMENTARI RELATIVE ALLA NUOVA CURVA OVEST STADIO PIOLA - PARTE  (DA SUB 1)		0	0		2015	1496	DD||K				DEFINITIVO	S	17389			E69B06000220001	0448509953	SVI												2115										30	1
75169470	I	2016	2016	87	0	0		7787000	0	1	2016-01-01		N	99964,88	99964,88	REALIZZAZ. CITTADELLA DELLA CULTURA		0	0		2011	4391	DD||K				DEFINITIVO	N						SVI												2113										30	1
75165867	I	2016	2016	81	0	0		7610000	0	1	2016-01-01		N	21520,88	21520,88	ASSOC.NE TEMPORANEA PRESTATORI DI SERVIZIO - AFFID.TO INCARICO PROGETTAZ. ESECUTIVA MUSEO DELLO SPORT		0	0		2007	491	DD||K				DEFINITIVO	N				E69B06000220001	029816665C	SVI												2113										30	1
75165865	I	2016	2016	80	0	0		7610000	0	1	2016-01-01		N	3901,97	3901,97	EX ART. 183 COMMA 5 LETTERA B		0	0		2007	1111	DD||K				DEFINITIVO	N						SVI												2115										30	1
75165753	I	2016	2016	79	0	0		7610000	0	1	2016-01-01		N	125825,13	125825,13	EX ART. 183 COMMA 5 LETTERA B		0	0		2007	1111	DD||K				DEFINITIVO	N						SVI												2115										30	1
75165751	I	2016	2016	78	0	0		7610000	0	1	2016-01-01		N	3463,91	3463,91	EX ART. 183 COMMA 5 LETTERA B		0	0		2007	1111	DD||K				DEFINITIVO	N						SVI												2115										30	1
75165689	I	2016	2016	77	0	0		7610000	0	1	2016-01-01		N	51209,78	51209,78	EX ART. 183 COMMA 5 LETTERA B		0	0		2007	1111	DD||K				DEFINITIVO	N						SVI												2115										30	1
75165687	I	2016	2016	76	0	0		7610000	0	1	2016-01-01		N	1093726,08	1093726,08	EX ART. 183 COMMA 5 LETTERA B		0	0		2007	1111	DD||K				DEFINITIVO	N						SVI												2115										30	1
75165509	I	2016	2016	75	0	0		9018000	0	1	2016-01-01		N	1166672,23	1166672,23	LAVORI PER REALIZZ. MUSEO DELLO SPORT		0	0		2006	401	DD||K				DEFINITIVO	N						SVI												2116										30	1
75171500	I	2016	2016	95	0	0		7654005	0	1	2016-01-01		N	1287622,93	1287622,93	ACQUISTO AREE PER INSEDIAMENTI PRODUTTIVI		0	0		2010	4246	DD||K				DEFINITIVO	N						SVI												2101										30	1
75171394	I	2016	2018	1	0	1		7654005	0	1	2016-01-01		N	5674732,37	5674732,37	ACQUISTO AREE PER INSEDIAMENTI PRODUTTIVI		0	0		2010	4246	DD||K				DEFINITIVO	N						SVI												2101										30	1
75154889	I	2016	2017	2	0	1		7707001	0	1	2016-01-01		N	2000	2000	LAVORI COMPLETAMENTO PIAZZALE PALAHOCKEJ		0	0		2002	480	DD||K				DEFINITIVO	N						SVI																						30	1
75154887	I	2016	2017	1	0	1		7707001	0	1	2016-01-01		N	371,21	371,21	LAVORI COMPLETAMENTO PIAZZALE PALAHOCKEJ		0	0		2002	480	DD||K				DEFINITIVO	N						SVI																						30	1
75172040	I	2016	2017	5	0	1		7707001	0	1	2016-01-01		N	120078,74	120078,74	LAVORI COMPLETAMENTO PIAZZALE PALAHOCKEJ		0	0		2002	480	DD||K				DEFINITIVO	N						SVI																						30	1
75154888	S	2016	2017	1	1	1		7707001	0	1	2016-01-01		D	371,21	371,21	AUDISIO GEOM. L. - COMPENSO CONSULENTE PROVINCIALE PER IMPIANTISTICA SPORTIVA CONI		0	0		2004	517	DD||K				DEFINITIVO	S	4362					SVI																						30	1
75154950	S	2016	2017	2	1	1		7707001	0	1	2016-01-01		D	2000	2000	IMPREVISTI ED ARROTONDAMENTI (DD 480/02)		0	0		2003	484	DD||K				DEFINITIVO	S	3197					SVI																						30	1
75153871	I	2016	2016	62	0	0		7774000	0	1	2016-01-01		D	6000	6000	LAVORI ADEG.TO NORME DI PREVENZIONE INCENDI DI FABBRICATI COM.LI - 2' LOTTO		0	0		2005	521	DD||K				DEFINITIVO	S	3197					SVI																						30	1
75156505	I	2016	2016	63	0	0		7990003	0	1	2016-01-01		N	5808	5808	LAVORI DI ADEGUAMENTO SOTTO PASSO ISOLA - PROGETTAZ.(IMP. EX ART...)		0	0		2009	1	DS||K				DEFINITIVO	N						SVI												2601										30	1
75153872	S	2016	2016	62	1	0		7774000	0	1	2016-01-01		D	6000	6000	FURNO ING. G. - AFFID.TO INCARICO PROFESS.LE PER OTTENIMENTO CERTIFICATO PREVENZIONE INCENDI (DA SUB 5 - 7 - 8)		0	0		2012	4208	DD||K				DEFINITIVO	S	18885					SVI												2109										30	1
75161549	I	2016	2016	68	0	0		8304001	0	1	2016-01-01		N	348,73	348,73	LAVORI DI MANUTENZ. E PRONTO INTERVENTO STRADE IN CUBETTI ED ACCIOTTOLATO		0	0		2009	3948	DD||K				DEFINITIVO	N						SVI												2102										30	1
75159747	I	2016	2016	67	0	0		7294003	0	1	2016-01-01		N	5245,76	5245,76	MANUTENZ. COORD. EDIFICI PUBBLICI (IMP EX ART. 183 )		0	0		2012	1	DS||K				DEFINITIVO	N						SVI												2109										30	1
75159389	I	2016	2016	66	0	0		7552000	0	1	2016-01-01		N	497,31	497,31	LAVORI DI MANUTENZ. E PRONTO INTERVENTO IN EDIFICI E STRUTTURE COM.LI OPERE EDILI - LOTTO I		0	0		2009	2339	DD||K				DEFINITIVO	N						SVI												2109										30	1
75151711	I	2016	2016	59	0	0		6970000	0	1	2016-01-01		N	6139,38	6139,38	SISTEMAZIONE A CIELO APERTO TORRENTE SESIETTA 		0	0		2010	677	DD||K				DEFINITIVO	N						SVI												2103										30	1
75159207	I	2016	2016	65	0	0		7552000	0	1	2016-01-01		N	13251,56	13251,56	LAVORI DI MANUTENZIONE E PRONTO INTERVENTO IN EDIFICI E STRUTTURE COMUNALI - OPERE EDILI LOTTO 2- 		0	0		2010	3587	DD||K				DEFINITIVO	N						SVI												2109										30	1
75159205	I	2016	2016	64	0	0		7552000	0	1	2016-01-01		N	4000	4000	LAVORI DI MANUTENZIONE E PRONTO INTERVENTO IN EDIFICI E STRUTTURE COMUNALI - OPERE EDILI LOTTO 2- 		0	0		2010	3587	DD||K				DEFINITIVO	N						SVI												2109										30	1
75163707	I	2016	2016	71	0	0		8073009	0	1	2016-01-01		N	10000	10000	INTERVENTI DI RIQUALIFICAZ. TORRI CITTADINE E CASA VIALARDI (EX ART. 183 COMMA 5 LETTERA D)		0	0		2011	1	DS||K				DEFINITIVO	N						SVI												2113										30	1
75162691	I	2016	2016	70	0	0		8208001	0	1	2016-01-01		N	200000	200000	MUTUO PER LAVORI DI MANUTENZ. PAVIMENTAZ. LAPIDEE CENTRO STORICO		0	0		2011	4040	DD||K				DEFINITIVO	N						SVI												2102										30	1
75162629	I	2016	2017	3	0	1		8208001	0	1	2016-01-01		N	200000	200000	MUTUO PER LAVORI DI MANUTENZ. PAVIMENTAZ. LAPIDEE CENTRO STORICO		0	0		2011	4040	DD||K				DEFINITIVO	N						SVI												2102										30	1
75162447	I	2016	2016	69	0	0		8304001	0	1	2016-01-01		N	560,85	560,85	LAVORI DI PRONTO INTERVENTO RETE VIARIA CITTADINA - LOTTO II - STRADE IN CUBETTI E ACCIOTTOLATO		0	0		2007	416	DD||K				DEFINITIVO	N						SVI												2102										30	1
75149551	I	2016	2016	57	0	0		5851006	0	1	2016-01-01		N	37656,19	37656,19	DEVOLUZ. PER PARTE INTERVENTI DI CONSOLIDAMENTO STRUTTURALE EDIFICI SCOLASTICI		0	0		2011	377	DG||K				DEFINITIVO	N				E68G1101780004	4438333441	SVI												2109										30	1
75170552	I	2016	2016	89	0	0		6970001	0	1	2016-01-01		N	150000	150000	SISTEMAZIONE DEL TORRENTE SESIETTA E COMPLETAMENTO RETICOLO IDROGEOGRAFICO MINORE - (IMP. EX ART.183...)		0	0		2015	2493	DD||K				DEFINITIVO	N						SVI												2103										30	1
76582219	S	2016	2016	72	2	0		7278001	0	1	2016-01-01		D	3000	3000	BOSSO ING. A. - AFFID.TO INCARICO C.S.E. LAVORI MANUTENZ. COORD. SUOLO PUBBLICO - PARTE 		0	0		2015	1363	DD||K				DEFINITIVO	S	20195			E67H11001730004	Z49147AC12	SVI												2102										30	1
75248657	I	2016	2016	99	0	0		7278001	0	1	2016-01-01		N	0	0	BOSSO ING. A. - AFFID.TO INCARICO C.S.E. LAVORI MANUTENZ. COORD. SUOLO PUBBLICO - PARTE (DA IMP. 72)		0	0		2015	1363	DD||K				DEFINITIVO	N				E67H11001730004	Z49147AC12	SVI												2102										30	1
75171030	I	2016	2016	93	0	0		8073009	0	1	2016-01-01		N	57000	57000	INTERVENTI DI RIQUALIFICAZ. TORRI CITTADINE E CASA VIALARDI (EX ART. 183 COMMA 5 LETTERA D)		0	0		2011	1	DS||K				DEFINITIVO	N						SVI												2113										30	1
75170974	I	2016	2016	92	0	0		8073008	0	1	2016-01-01		N	218000	218000	MUTUO PER INTERVENTI DI RIQUALIFICAZ. STRUTTURALE E FUNZ.LE TORRI CITTADINE E CASA VIALARDI		0	0		2011	3952	DD||K				DEFINITIVO	N						SVI												2113										30	1
75171982	I	2016	2016	98	0	0		6970000	0	1	2016-01-01		N	80305,84	80305,84	SISTEMAZIONE A CIELO APERTO TORRENTE SESIETTA 		0	0		2015	2493	DD||K				DEFINITIVO	N						SVI												2103										30	1
75169105	I	2016	2017	4	0	1		4995000	0	1	2016-01-01		N	150	150	SOMMA A DISPOSIZIONE PER LAVORI		0	0		1997	1	DG||K				DEFINITIVO	N						SVI												2102										30	1
75168990	S	2016	2016	86	1	0		7277000	0	1	2016-01-01		D	16,68	16,68	COSTRUZIONI GENERALI CANAVESANE - LAVORI		0	0		2004	112	DD||K				DEFINITIVO	S	15282					SVI												2102										30	1
75168929	I	2016	2016	86	0	0		7277000	0	1	2016-01-01		N	16,68	16,68	INTERVENTI MANUTENZIONE STRAORDINARIA RETE VIARIA ED AREE PUBBLICHE -		0	0		2003	552	DD||K				DEFINITIVO	N						SVI												2116										30	1
75168566	S	2016	2016	85	1	0		7277000	0	1	2016-01-01		D	368,64	368,64	ATENA - MODIFICA IMPIANTO SEMAFORICO VIA MANZONE - INTEGRAZ.		0	0		2009	635	DD||K				DEFINITIVO	S	12784					SVI												2102										30	1
75168565	I	2016	2016	85	0	0		7277000	0	1	2016-01-01		N	368,64	368,64	INTERVENTI MANUTENZIONE STRAORDINARIA RETE VIARIA ED AREE PUBBLICHE -		0	0		2003	552	DD||K				DEFINITIVO	N						SVI												2116										30	1
75168029	I	2016	2016	84	0	0		7277000	0	1	2016-01-01		N	14712,96	14712,96	INTERVENTI DIVERSI DI MANUTENZ. RETE VIARIA ED AREE PUBBLICHE		0	0		2009	4928	DD||K				DEFINITIVO	N				E67H09000410004	04194583B0	SVI												2102										30	1
75167912	S	2016	2016	83	1	0		7277000	0	1	2016-01-01		D	608,81	608,81	VIABIT SPA - LAVORI URGENTI DI BITUMATURA IN ZONA PORTA TORINO (DA SUB 6)		0	0		2010	1747	DD||K				DEFINITIVO	S	2150			E67H09000410004	04194583B0	SVI												2102										30	1
75167911	I	2016	2016	83	0	0		7277000	0	1	2016-01-01		N	608,81	608,81	INTERVENTI DIVERSI DI MANUTENZ. RETE VIARIA ED AREE PUBBLICHE		0	0		2009	4928	DD||K				DEFINITIVO	N				E67H09000410004	04194583B0	SVI												2102										30	1
75167486	S	2016	2016	82	1	0		7278000	0	1	2016-01-01		D	7479,2	7479,2	S.A.R.A. COSTRUZIONI - ULTERIORI LAVORI PER RIPARZ. CONDOTTE FOGNARIE E RIPRISTINO (DA SUB.4) PAVIMENTAZIONI		0	0		2009	4308	DD||K				DEFINITIVO	S	18833					SVI												2102										30	1
75167485	I	2016	2016	82	0	0		7278000	0	1	2016-01-01		N	7479,2	7479,2	LAVORI DI MANUTENZIONE DELLA PAVIMENTAZIONE DELLE STRADE BITUMATE		0	0		2009	2666	DC||K				DEFINITIVO	N						SVI												2102										30	1
75170671	I	2016	2016	90	0	0		7960004	0	1	2016-01-01		N	40854,07	40854,07	ADEG.TO BARRIERE ARCHITETTONICHE EDIFICI COM.LI 		0	0		2010	1	DS||K				DEFINITIVO	N						SVI												2109										30	1
75164965	I	2016	2016	74	0	0		7278001	0	1	2016-01-01		N	13706,92	13706,92	MUTUO PER LAVORI DI MANUTENZ. COORD. SUOLO PUBB. - ANNO 2011		0	0		2011	3894	DD||K				DEFINITIVO	N						SVI												2102										30	1
75164853	I	2016	2016	73	0	0		7278001	0	1	2016-01-01		N	62558,78	62558,78	MUTUO PER LAVORI DI MANUTENZ. COORD. SUOLO PUBB. - ANNO 2011		0	0		2011	3894	DD||K				DEFINITIVO	N						SVI												2102										30	1
75164851	I	2016	2016	72	0	0		7278001	0	1	2016-01-01		N	3000	3000	MUTUO PER LAVORI DI MANUTENZ. COORD. SUOLO PUBB. - ANNO 2011		0	0		2011	3894	DD||K				DEFINITIVO	N						SVI												2102										30	1
75171564	I	2016	2016	97	0	0		7960003	0	1	2016-01-01		N	192964	192964	MANUTENZIONE STRAORDINARIA IMMOBILE COMUNALE EX ISABELLA DE CARDONA		0	0		2010	4849	DD||K				DEFINITIVO	N						SVI												2113										30	1
75149309	I	2016	2016	56	0	0		5851009	0	1	2016-01-01		N	6000	6000	MUTUO PER INTERVENTI DI CONSOLIDAMENTO STRUTTURALE IN EDIFICI SCOLASTICI		0	0		2011	3951	DD||K				DEFINITIVO	N						SVI												2109										30	1
75149305	I	2016	2016	55	0	0		5851009	0	1	2016-01-01		N	6000	6000	MUTUO PER INTERVENTI DI CONSOLIDAMENTO STRUTTURALE IN EDIFICI SCOLASTICI		0	0		2011	3951	DD||K				DEFINITIVO	N						SVI												2109										30	1
75149191	I	2016	2016	54	0	0		5851009	0	1	2016-01-01		N	5490,79	5490,79	MUTUO PER INTERVENTI DI CONSOLIDAMENTO STRUTTURALE IN EDIFICI SCOLASTICI		0	0		2011	3951	DD||K				DEFINITIVO	N						SVI												2109										30	1
75150630	S	2016	2016	58	1	0		5851002	0	1	2016-01-01		D	3664,9	3664,9	CACCIATORE ING. A - AFFID.TO INCARICO PER PROGETTAZ. SCALA METALLICA E C.S.E.		0	0		2011	3860	DD||K				DEFINITIVO	S	18984			E62Y09000020004	Z1601282A7	SVI												2109										30	1
75150569	I	2016	2016	58	0	0		5851002	0	1	2016-01-01		N	3664,9	3664,9	ADEG.TO NORME ANTINCENDIO SCUOLA MATERNA CONCORDIA (EX ART. 183 COMMA 5 LETTERA D) 		0	0		2009	1	DS||K				DEFINITIVO	N						SVI												2109										30	1
75152367	I	2016	2016	61	0	0		6690000	0	1	2016-01-01		P	14018,8	14018,8	 COSTRUZIONE LOCULI - (EX ART.183 - COMMA 5' - LETTERA D-)		0	0									N						SVI												2116										30	1
75171561	I	2016	2016	96	0	0		6690000	0	1	2016-01-01		P	1065,33	1065,33	 COSTRUZIONE LOCULI - (EX ART.183 - COMMA 5' - LETTERA D-)		0	0									N						SVI												2116										30	1
77443694	I	2016	2016	129	0	0		3400001	0	1	2016-01-01		D	1550	1550	SOC. SPORTIVA A.S.D. OLIMPIA90 - AFFID.TO IN GESTIONE DELL'IMPIANTO SPORTIVO CAMPO BOCCE DI VIA MONTEBELLO DAL 1/7/2015 AL 30/6/2016		0	0		2015	2504	DD||K				DEFINITIVO	S	10783					SVI																						30	1
77235486	I	2016	2017	12	0	1		3400001	0	1	2016-01-01		D	6200	6200	G.S. BELLARIA - AFFID.TO GESTIONE IMPIANTO SPORTIVO BELLARIA DAL 1/5/2010 AL 30/4/2019		0	0		2010	1807	DD||K				DEFINITIVO	S	5063					SVI																						30	1
