IMPEGNO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_IMPEGNO	NUMERO_IMPEGNO	NUMERO_SUBIMPEGNO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	CUP	CIG	TIPO_IMPEGNO	ANNO_IMPEGNO_PLUR	NUMERO_IMPEGNO_PLUR	ANNO_IMPEGNO_RIACC	NUMERO_IMPEGNO_RIACC	OPERA	COD_INTERV_CLASS	PDC_FINANZIARIO	MISSIONE	PROGRAMMA	COFOG	TRANSAZIONE_UE_SPESA	SIOPE_SPESA	SPESA_RICORRENTE	PERIMETRO_SANITARIO_SPESA	POLITICHE_REGIONALI_UNITARIE	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
11	I	2016	2016	617	0	N	N	7300002	0	1	2016-01-01		N	8000	8000	RIQUALIFICAZ. CENTRO STORICO - VIA V. DEI CENTORI - GIOVENONE - E. DELLA MOTTA  - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	995			U.2.02.01.09.000	10	5		4	2102	1									30	1
12	I	2016	2016	618	0	N	N	3490002	0	1	2016-01-01		N	605,4	605,4	vers. contr. cpdel e inadel p anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	277			U.1.01.02.01.000	6	1		4	1111	1									30	1
13	I	2016	2016	619	0	N	N	4200003	0	1	2016-01-01		N	3057,9	3057,9	RETRIBUZIONE PERSONALE MANUTENZIONE STRADE: TRATTAMENTO ACCESSORIO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	256			U.1.01.01.01.000	10	5		4	1103	1									30	1
14	I	2016	2016	620	0	N	N	2210002	0	1	2016-01-01		N	7231,84	7231,84	vers. contr. cpdel e inadel p anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	276			U.1.01.02.01.000	5	1		4	1111	1									30	1
15	I	2016	2016	621	0	N	N	8508000	0	1	2016-01-01		N	500	500	LAVORI DI PRONTO INTERVENTO SEGNALETICA STRADALE ORIZZONTALE E VERTICALE - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	942			U.2.02.01.09.000	10	5		4	2102	1									30	1
16	I	2016	2016	622	0	N	N	7669002	0	1	2016-01-01		N	398659	398659	INTERVENTO MOVICENTRO/AREA STRATEGICA STAZIONE - LAVORI DI REALIZZAZ. PARCHEGGIO - DETERMINA CONTRARRE - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0			E61B14000290007	6515972E2F	SVI			2015	1939			U.2.02.01.09.000	10	5		8	2102	1									30	1
17	I	2016	2016	623	0	N	N	7988000	0	1	2016-01-01		N	148316,28	148316,28	PROGETTO INTEGRATO DI SVILUPPO URBANO DELLA CITTA' DI VC - PARTE - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1234			U.2.02.01.10.000	8	1		3	2116	1									30	1
18	I	2016	2016	624	0	N	N	7552000	0	1	2016-01-01		N	694,27	694,27	LAVORI DI MANUTENZIONE E PRONTO INTERVENTO IN EDIFICI E STRUTTURE COMUNALI - OPERE EDILI LOTTO 3' - CONTO CONSUNTIVO 2015 IR-RO 2016-MUTUO	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	879			U.2.02.01.09.000	1	5		4	2109	1									30	1
19	I	2016	2016	625	0	N	N	7552000	0	1	2016-01-01		N	3802,96	3802,96	LAVORI DI MANUTENZIONE E PRONTO INTERVENTO IN EDIFICI E STRUTTURE COMUNALI - OPERE EDILI LOTTO 2-  - CONTO CONSUNTIVO 2015 IR-RO 2016-MUTUO	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	975			U.2.02.01.09.000	1	5		4	2109	1									30	1
20	I	2016	2016	626	0	N	N	7961003	0	1	2016-01-01		N	7152,91	7152,91	INTERVENTI DI CONSOLIDAMENTO C/O SCUOLE MATERNE - MUTUO - CONTO CONSUNTIVO 2015 IR-RO 2016-MUTUO	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	739			U.2.02.01.09.000	4	1		4	2109	1									30	1
21	I	2016	2016	627	0	N	N	1341004	0	1	2016-01-01		N	217,98	217,98	vers. irap anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	296			U.1.02.01.01.000	3	1		4	1701	1									30	1
22	I	2016	2016	628	0	N	N	8508000	0	1	2016-01-01		N	1000	1000	LAVORI DI PRONTO INTERVENTO DELLA SEGNALETICA STRADALE ORIZZONTALE E VERTICALE - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	966			U.2.02.01.09.000	10	5		4	2116	1									30	1
23	I	2016	2016	629	0	N	N	8568003	0	1	2016-01-01		N	65058,25	65058,25	MUTUO PER ALLESTIMENTO NUOVO MUSEO ARCHEOLOGICO DELLA CITTA' DI VC - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1153			U.2.02.01.09.000	5	1		4	2113	1									30	1
24	I	2016	2016	630	0	N	N	8568004	0	1	2016-01-01		N	1000	1000	PROGETTAZIONE E REALIZZAZIONE DEL NUOVO MUSEO ARCHEOLOGICO - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0			E68F08000010007		SVI			2015	1151			U.2.02.01.09.000	5	1		4	2113	1									30	1
25	I	2016	2016	631	0	N	N	760004	0	1	2016-01-01		N	370,76	370,76	vers. irap anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	291			U.1.02.01.01.000	1	5		4	1701	1									30	1
26	I	2016	2016	632	0	N	N	4621002	0	1	2016-01-01		N	1651,71	1651,71	vers. contr. cpdel e inadel p anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	284			U.1.01.02.01.000	14	2		4	1111	1									30	1
27	I	2016	2016	633	0	N	N	420000	0	1	2016-01-01		N	4924,8	4924,8	VIVANI AVV. C. STUDIO LEGALE TOSETTO WEIGMANN E ASSOC. - AFFID.TO INCARICO VERTENZA COMENE VC/SOC. COMITEL SRL AVANTI AL CONSIGLIO DI STATO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	546			U.1.03.02.11.000	1	2		4	1331	1									30	1
28	I	2016	2016	634	0	N	N	666000	0	1	2016-01-01		N	16671,21	16671,21	LAVORI DI MANUTENZ. IDRAULICA COLATORE SORGIANINO - AGGIUDICAZ. DEFINITIVA - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0				Z2D1798335	SVI			2015	1936			U.1.03.02.99.000	9	2		8	1313	1									30	1
29	I	2016	2016	635	0	N	N	666000	0	1	2016-01-01		N	1296,14	1296,14	LAVORI DI MANUTENZ. IDRAULICA COLATORE SORGIANINO - AGGIUDICAZ. DEFINITIVA - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0				Z2D1798335	SVI			2015	1936			U.1.03.02.99.000	9	2		8	1313	1									30	1
30	I	2016	2016	636	0	N	N	666000	0	1	2016-01-01		N	2032,65	2032,65	LAVORI DI MANUTENZ. IDRAULICA COLATORE SORGIANINO - AGGIUDICAZ. DEFINITIVA - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0				Z2D1798335	SVI			2015	1936			U.1.03.02.99.000	9	2		8	1313	1									30	1
31	I	2016	2016	637	0	N	N	3855000	0	1	2016-01-01		N	7300	7300	COMUNITA' DIVERSE - FONDO NAZIONALE PER SERV. ACCOGLIENZA MINORI STRANIERI NON ACCOMPAGNATI - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	2010			U.1.03.02.99.000	12	1		4	1333	1									30	1
32	I	2016	2016	638	0	N	N	7961003	0	1	2016-01-01		N	2500	2500	INTERVENTI DI CONSOLIDAMENTO C/O SCUOLE MATERNE - MUTUO - CONTO CONSUNTIVO 2015 IR-RO 2016-MUTUO	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	741			U.2.02.01.09.000	4	1		4	2109	1									30	1
33	I	2016	2016	639	0	N	N	5842005	0	1	2016-01-01		N	800000	800000	SCUOLA PRIMARIA GOZZANO E DELL'INFANZIA CASTELLI INTERVENTI DI MIGLIORAMENTO STRUTTURALE, ENERGETICO E MESSA IN SICUREZZA - LOTTO 1 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1855			U.2.02.01.09.000	4	2		8	2109	1									30	1
34	I	2016	2016	640	0	N	N	901000	0	1	2016-01-01		N	2500	2500	TUTELA LEGALE ASSICURATIVA PER DIPENDENTI E AMMINISTRATORI COM.LI-ISTANZA PROT. 52743 - ANNO 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	2035			U.1.10.04.01.000	1	2		4	1323	1									30	1
35	I	2016	2016	641	0	N	N	3816000	0	1	2016-01-01		N	16793,35	16793,35	EROGAZIONE CONTRIBUTI IN FAVORE DELLE CATEGORIE PREVISTE ALL'ART. 5 L. 18/3/1993 N. 67 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	2022			U.1.04.02.05.000	12	1		4	1581	1									30	1
36	I	2016	2016	642	0	N	N	7961000	0	1	2016-01-01		N	19363,02	19363,02	INTERVENTI DI CONSOLIDAMENTO SCUOLE LEMENTARI - MUTUO - CONTO CONSUNTIVO 2015 IR-RO 2016-MUTUO	2016	0	0	1	2016	9999	DD||K				D	N	0			E66E09000290005		SVI			2015	713			U.2.02.01.09.000	4	2		4	2109	1									30	1
37	I	2016	2016	643	0	N	N	7787000	0	1	2016-01-01		N	68209,03	68209,03	REALIZZAZ. CITTADELLA DELLA CULTURA - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1146			U.2.02.01.10.000	5	1		4	2113	1									30	1
38	I	2016	2016	644	0	N	N	8061006	0	1	2016-01-01		N	1787,16	1787,16	BONIFICA SITO ASERI - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1177			U.2.05.99.99.000	9	2		8	2799	1									30	1
39	I	2016	2016	645	0	N	N	8061006	0	1	2016-01-01		N	6083,05	6083,05	BONIFICA SITO ASERI - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1292			U.2.05.99.99.000	9	2		8	2799	1									30	1
40	I	2016	2016	646	0	N	N	7293000	0	1	2016-01-01		N	1565	1565	SISTEMAZIONE MARCIAPIEDI E VIABILITA' LOTTO 10 - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1017			U.2.02.01.09.000	10	5		4	2102	1									30	1
41	I	2016	2016	647	0	N	N	8304001	0	1	2016-01-01		N	7519,63	7519,63	LAVORI DI MANUTENZIONE E PRONTO INTERVENTO RETE VIARIA CITTADINA ED AREE PUBBLICHE - CONTO CONSUNTIVO 2015 IR-RO 2016-MUTUO	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1032			U.2.02.01.09.000	10	5		4	2102	1									30	1
42	I	2016	2016	648	0	N	N	103002	0	1	2016-01-01		N	4089,74	4089,74	vers. contr. cpdel e inadel anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	263			U.1.01.02.01.000	1	10		4	1111	1									30	1
43	I	2016	2016	649	0	N	N	7277002	0	1	2016-01-01		N	9225	9225	INTERVENTI DIVERSI DI MANUTENZIONE RETE VIARIA ED AREE PUBBLICHE  - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1205			U.2.02.01.09.000	10	5		4	2102	1									30	1
44	I	2016	2016	650	0	N	N	8508000	0	1	2016-01-01		N	1706,57	1706,57	LAVORI SEGNALETICA ORIZZONTALE E VERTICALE - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	934			U.2.02.01.09.000	10	5		4	2102	1									30	1
45	I	2016	2016	651	0	N	N	7293000	0	1	2016-01-01		N	985	985	SISTEMAZIONE MARCIAPIEDI E VIABILITA' LOTTO 10 - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1019			U.2.02.01.09.000	10	5		4	2102	1									30	1
46	I	2016	2016	652	0	N	N	2595002	0	1	2016-01-01		N	5516,91	5516,91	vers. contr. cpdel e inadel p anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	279			U.1.01.02.01.000	8	1		4	1111	1									30	1
47	I	2016	2016	653	0	N	N	7963002	0	1	2016-01-01		N	19111,13	19111,13	PROGETTAZIONI URBANISTICHE   - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1189			U.2.02.03.05.000	8	1		4	2601	1									30	1
48	I	2016	2016	654	0	N	N	7668001	0	1	2016-01-01		N	22401,87	22401,87	"REALIZZAZ. ATTIVITA' PREVISTE PER L'ATTUAZIONE DEL PROGRAMMA TERRITORIALE INTEGRATO ""TERRA DI MEZZO"" - PARTE - CONTO CONSUNTIVO 2015 RO 2016"	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	157			U.2.02.01.10.000	8	1		8	2113	1									30	1
49	I	2016	2016	655	0	N	N	100003	0	1	2016-01-01		N	29960,19	29960,19	RETRIBUZIONE PERSONALE SETTORE AFFARI GENERALI ED ISTITUZIONALI: TRATTAMENTO ACCESSORIO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	243			U.1.01.01.01.000	1	2		4	1103	1									30	1
50	I	2016	2016	656	0	N	N	2070004	0	1	2016-01-01		N	1277,73	1277,73	vers. irap anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	298			U.1.02.01.01.000	5	1		4	1701	1									30	1
51	I	2016	2016	657	0	N	N	420000	0	1	2016-01-01		N	6000	6000	FIORENZI AVV. C. - AFFID.TO INCARICO PER ATTO DI CITAZIONE PROT. N. 29492/2015 AVANTI AL TRIBUNALE CIVILE DI VERCELLI  - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1802			U.1.03.02.11.000	1	2		4	1331	1									30	1
52	I	2016	2016	658	0	N	N	8708000	0	1	2016-01-01		N	128791,07	128791,07	PROGETTO INTEGRATO DI SVILUPPO URBANO DELLA CITTA' DI VC - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1198			U.2.02.01.10.000	8	1		4	2113	1									30	1
53	I	2016	2016	659	0	N	N	835000	0	1	2016-01-01		N	18558,37	18558,37	I.S.O.V.  SRL - AFFID.TO FORN. MATERIALI PER SEGNALETICA STRADALE VERTICALE E COMPLEMENTARE ANNO 2015 - A 1/2 MEPA - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0				Z5E17AD5EE	SVI			2015	2037			U.1.03.02.09.000	10	5		4	1313	1									30	1
54	I	2016	2016	660	0	N	N	8059002	0	1	2016-01-01		N	39514,46	39514,46	LAVORI DI ADEGUAMENTO NORME CENTRALI TERMICHE EDIFICI SCOLASTICI SCUOLE INFANZIA T.MORA E G.FERRARI - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0			E66E08000220004	1801066EAA	SVI			2015	697			U.2.02.01.09.000	4	2		4	2113	1									30	1
55	I	2016	2016	661	0	N	N	6699005	0	1	2016-01-01		N	46000	46000	MUTUO PER INTERVENTI DIVERSI DI MANUTENZ. CIMITERI CITTADINI - ANNO 2011  - CONTO CONSUNTIVO 2015 IR-RO 2016-MUTUO	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	793			U.2.02.01.09.000	12	9		4	2117	1									30	1
56	I	2016	2016	662	0	N	N	3102003	0	1	2016-01-01		N	7500	7500	RETRIBUZIONE AL PERSONALE SERVIZIO AMBIENTE E QUALITA' URBANA: TRATTAMENTO ACCESSORIO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	258			U.1.01.01.01.000	9	5		4	1103	1									30	1
57	I	2016	2016	663	0	N	N	3102004	0	1	2016-01-01		N	350,32	350,32	vers. irap anno 2015 - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	302			U.1.02.01.01.000	9	5		4	1701	1									30	1
58	I	2016	2016	664	0	N	N	643001	0	1	2016-01-01		N	430	430	RETRIBUZIONE AL PERSONALE  SERVIZI DEMOGRAFICI: ASSEGNI FISSI ED INDENNITA' - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	226			U.1.01.01.01.000	1	7		4	1101	1									30	1
59	I	2016	2016	665	0	N	N	760003	0	1	2016-01-01		N	5174,69	5174,69	RETRIBUZIONE PERSONALE SERVIZIO GESTIONE PATRIMONIALE: TRATTAMENTO ACCESSORIO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	246			U.1.01.01.01.000	1	5		4	1103	1									30	1
60	I	2016	2016	666	0	N	N	1901003	0	1	2016-01-01		N	2932,53	2932,53	RETRIBUZIONE PERSONALE SERVIZIO CULTURA, EDUCAZIONE, SPORT - UFF. SCUOLA: TRATTAMENTO ACCESSORIO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	252			U.1.01.01.01.000	4	6		4	1103	1									30	1
61	I	2016	2016	667	0	N	N	1180003	0	1	2016-01-01		N	12141,77	12141,77	RETRIBUZIONE PERSONALE SETTORE POLIZIA MUNICIPALE: TRATTAMENTO ACCESSORIO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	250			U.1.01.01.01.000	3	1		4	1103	1									30	1
62	I	2016	2016	668	0	N	N	2890003	0	1	2016-01-01		N	1192,59	1192,59	RETRIBUZIONE PERSONALE CIMITERI COMUNALI: TRATTAMENTO ACCESSORIO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	261			U.1.01.01.01.000	12	9		4	1103	1									30	1
63	I	2016	2016	669	0	N	N	4621003	0	1	2016-01-01		N	16641,31	16641,31	RETRIBUZIONE PERSONALE SVILUPPO ECONOMICO: TRATTAMENTO ACCESSORIO - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	262			U.1.01.01.01.000	14	2		4	1103	1									30	1
64	I	2016	2016	670	0	N	N	420000	0	1	2016-01-01		N	9000	9000	STUDIO AVV. MONTI-ASSOCIAZIONE PROFESS.LE - AFFID.TO INCARICO VERTENZA COMUNE VC/GETECH SRL AVANTI AL TRIBUNALE DI TORINO SEZ. SPECIALIZZATA IMPRESE - CONTO CONSUNTIVO 2015 RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	155			U.1.03.02.11.000	1	2		4	1331	1									30	1
65	I	2016	2016	671	0	N	N	2599000	0	1	2016-01-01		N	4223,68	4223,68	LESCA DOTT. GEOL. R. - AFFID.TO INCARICO PROGETTAZ. INTERVENTO FINALIZZATO ALLA CORREZ. ANSA INCIPIENTE IN SX IDROGRAFICA FIUME SESIA - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1334			U.1.03.02.11.000	8	1		4	1307	1									30	1
66	I	2016	2016	672	0	N	N	2599000	0	1	2016-01-01		N	1852,32	1852,32	LESCA DOTT. GEOL. R. - AFFID.TO INCARICO PROGETTAZ. INTERVENTO FINALIZZATO ALLA CORREZ. ANSA INCIPIENTE IN SX IDROGRAFICA FIUME SESIA - CONTO CONSUNTIVO 2015 IR-RO 2016	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	1335			U.1.03.02.11.000	8	1		4	1307	1									30	1
67	I	2016	2016	673	0	N	N	8065008	0	1	2016-01-01		N	12740,96	12740,96	LAVORI DI ADEGUAMENTO SCUOLA ELEMENTARE DE AMICIS - CONTO CONSUNTIVO 2015 IR-RO 2016-MUTUO	2016	0	0	1	2016	9999	DD||K				D	N	0					SVI			2015	700			U.2.02.01.10.000	4	2		4	2113	1									30	1
