ACCERTAMENTO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_ACCERTAMENTO	NUMERO_ACCERTAMENTO	NUMERO_SUBACCERTAMENTO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	AUTOMATICO	ANNO_ACCERTAMENTO_PLUR	NUMERO_ACCERTAMENTO_PLUR	ANNO_ACCERTAMENTO_RIACC	NUMERO_ACCERTAMENTO_RIACC	OPERA	PDC_FINANZIARIO	TRANSAZIONE_UE_ENTRATA	SIOPE_ENTRATA	ENTRATA_RICORRENTE	PERIMETRO_SANITARIO_ENTRATA	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
61687245	A	2016	2009	2950	0	0		2710	0	1	2009-07-01		P	1662,79	1662,79	CAMPEGGIO DI ROCCAVERANO EDIZIONE 2009 FATT DA N. 1/D A N. 317/D 		0	0									N				N																	32	0
61687843	A	2016	2010	269	0	0		2710	0	1	2010-01-22		P	720	720	CAMPEGGIO DI ROCCAVERANO EDIZIONE 2010 QUOTE DI PARTECIPAZIONE		0	0									N				N																	32	0
72085468	A	2016	2015	4450	0	0		2860	0	1	2015-12-28		P	487,82	487,82	C.C.P. DAL 07/12/2015 AL 31/12/2015 TRASPORTI ECCEZIONALI DA DIVERSI NOMINATIVI		0	0									N				N																	32	0
61689946	A	2016	2013	33	0	0		2830	0	1	2013-01-14		P	121	121	PROVENTI PER CONCESSIONE IN USO LOCALI PROVINCIALI E ATTREZZATURE FATTURA DA N. 1  A N.      NATURA 060104011 CDC 101202 		0	0									N				N																	32	0
61788780	A	2016	2015	1	0	0		2830	0	1	2015-01-15		P	152,5	152,5	PROVENTI PER LA CONCESSIONE IN USO  LOCALI E SALE MOSTRE A DIVERSI SOGGETTI 		0	0									N				N																	32	0
61691981	A	2016	2014	1718	0	0		4360	0	1	2014-06-25		P	90	90	INTROITI E RIMBORSI DIVERSI  PER MANCATA PARTECIPAZIONE AI SOGGIORNI MARINI ED. 2014 DA ACINI MARGHERITA, ALCIATI GRAZIELLA,BOTTERO GIUSEPPINA, DI SANTO ANTONIO, PACE ANNA, STIVAL CELESTE		0	0									N				N																	32	0
69362243	A	2016	2015	2109	0	0		4360	0	1	2015-08-27		P	472,67	472,67	RIMBORSO DEI CANONI ANNUALI NOLEGGIO TELEFONIA MOBILE E SALDO SPESE AL 20/08/2015 DA PARTE DEI DIPENDENTI PROVINCIALI 		0	0									N				N																	32	0
65588849	A	2016	2015	209	0	0		1676	0	1	2015-02-19		D	264403,07	264403,07	TRASFERIMENTI DA REGIONE PIEMONTE PER DIRETTIVA FORMAZIONE PROFESSIONALE DISOCCUPATI DD.REGIONE N. 54/10.2.2015- MERCATO DEL LAVORO A.F. 2014-2015 CDC 203101 NATURA 060102053		0	0		2015	45	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
65588847	A	2016	2015	207	0	0		1822	0	1	2015-02-19		D	237027,6	237027,6	CONTRIBUTO REGIONE PIEMONTE PER PIANO PROVINCIALE DI INTERVENTI PER ISTRUZIONE L.R. 28/2007  -DIRITTO ALLO STUDIO		0	0		2015	54	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
65588848	A	2016	2015	208	0	0		1822	0	1	2015-02-19		D	4810,32	4810,32	CONTRIBUTO DALLA REGIONE PIEMONTE PER PIANO D'INTERVENTI RELATIVI ALL'ISTRUZIONE L.R.28/2007 DIRITTO ALLO STUDIO SPESE DI FUNZIONAMENTO 		0	0		2015	54	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
65588845	A	2016	2015	205	0	0		1600	0	1	2015-02-19		D	1293,07	1293,07	CONTRIBUTO REGIONE PIEMONTE PER CREAZIONE D'IMPRESA L.R.34/2008 PERCORSI INTEGRAZIONE PER LA CREAZIONE D'IMPRESA PORFSE 2007/2013 OB.2 ASSE I-CDC 903105 NATURA 060102057 		0	0		2015	41	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
65588846	A	2016	2015	206	0	0		1607	0	1	2015-02-19		D	5066,93	5066,93	CONTRIBUTO REGIONE PIEMONTE POR/FSE 2007-2013 ART. 42 C. 1 L.R. 34/2008 SERVIZI DI ACCOMPAGNAMENTO E ASSISTENZA TECNICA CREAZIONE IMPRESA   OB.2 ASSE I DD. REG.LE 546 DEL 07/10/2013 CDC903105 NATURA 050102097		0	0		2015	41	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
65512361	A	2016	2015	181	0	0		2350	0	1	2015-02-13		D	23406	23406	CONTRIBUTO DELL'UPI PER POLITICHE GIOVANILI. PROGETTO BE-ACTIVE LANGHE-ROERO  E MONFERRATO : UN PATRIMONIO VIRTUALE NATURA 060102088 CDC802102		0	0		2015	41	DD||K				DEFINITIVO	S	85247	85247UNIONE PROVINCE D'ITALIA (U.P.I.) 		N																	32	1
68218670	A	2016	2015	1618	0	0		1822	0	1	2015-07-01		D	474055,2	474055,2	CONTRIBUTO DALLA REGIONE PIEMONTE PER PIANO D'INTERVENTI RELATIVI ALL'ISTRUZIONE DIRITTO ALLO STUDIO  E LIBERA SCELTA EDUCATIVA L.R.28/2007 D.C.R. 142-50340/2011 E DD. 423 DEL 10/06/2015		0	0		2015	162	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
71892075	A	2016	2015	4345	0	0		2022	0	1	2015-12-15		D	644661	644661	TRASFERIMENTO DALLA REGIONE PIEMONTE PER IL FONDO PROV.LE TRASPORTI EXTRAURBANI LR.1/2000 DGR N.18-6536 22/10/2013 DD 269 DEL 29/12/2014 CDC 501101 NATURA 060102064		0	0		2015	70	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
71892076	A	2016	2015	4346	0	0		1860	0	1	2015-12-15		D	355339	355339	CONTRIBUTO DELLA REGIONE PIEMONTE PER IVA SU TRASPORTO PUBBLICO LOCALE L.R.1/2000 DGR N.18-6536 22/10/2013 DD REG.LE 269 DEL 29/12/2014 NATURA 060102066 CDC 501101		0	0		2015	70	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
71620180	A	2016	2015	4140	0	0		1607	0	1	2015-11-30		D	1715,8	1715,8	CONTRIBUTO REGIONE PIEMONTE POR FSE 2007/2013 OB.2 ASSE 1 ADATTABILITA' OB. C ATTIVITA' 10 AZIONI 1 2 3IMPLEMENTAZIONE RISORSE L.R.34/2008 PERCORSI INTEGRATI PER CREAZIONE D'IMPRESA DD.REG.LE 723 del 18/09/2015 CDC 903105 NATURA 050102097 		0	0		2015	211	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
67254831	A	2016	2015	1101	0	0		1650	0	1	2015-05-13		D	403443,74	403443,74	TRASFERIMENTI DALLA REGIONE PIEMONTE PER ATTIVITA' FORMATIVA  APPRENDISTATO PROFESSIONALIZZANTE DGR 33-188 DEL 28/07/2014 DD REG.LE N. 590 DEL 19/09/2014 NATURA 060102053		0	0		2014	381	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
72112807	A	2016	2015	4462	0	0		1677	0	1	2015-12-30		D	473760	473760	TRASFERIMENTI DA REGIONE PIEMONTE PER  FORMAZIONE PROFESSIONALE DISOCCUPATI OBBLIGO ISTRUZIONE E  DIRITTO/DOVERE A.F. 2015//2016 D.G.R. 13-6085/2013 DD REG.LE 1096 DEL 29/12/2015 CDC 2031 NATURA 060102053 		0	0		2015	405	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
72017945	A	2016	2015	4402	0	0		490	0	1	2015-12-21		N	98990,09	98990,09	INCASSO TEFA ANNO 2015 DA PARTE DEL CONCESSIONARIO EQUITALIA 		0	0		2015	388	DD||K				DEFINITIVO	N				N																	32	1
72017946	A	2016	2015	4403	0	0		490	0	1	2015-12-21		N	651888,73	651888,73	INCASSO DIRETTO TEFA ANNO 2015 DA PARTE DEL COMUNE 		0	0		2015	388	DD||K				DEFINITIVO	N				N																	32	1
71673905	A	2016	2015	4165	0	0		5186	0	1	2015-12-03		D	1800000	1800000	CONTRIBUTO REGIONALE PER INTERVENTI URGENTI DI PROTEZIONE CIVILE PER ECCEZIONALI EVENTI METEO MARZO 2015 ORD. COMMISSARIALE A/A18.000/269 DEL 17/11/2015		0	0		2015	419	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
71366480	A	2016	2015	3937	0	0		914	0	1	2015-11-23		D	656263,17	656263,17	CONTRIBUTO STATALE PER CONSEGUIMENTO EQUILIBRIO DI PARTE CORRENTE ART. 8 C. 13 TER  D.L. 78/2015 CONV. L. 125/2015 COME DA DECRETO  MINISTERO DELL'INTERNO DEL 08/10/2015 ESERCIZIO 2015		0	0		2015	1	DM||K				DEFINITIVO	S	59753	59753MINISTERO DELL'INTERNO		N																	32	1
71847282	A	2016	2015	4342	0	0		1650	0	1	2015-12-14		D	256000	256000	TRASFERIMENTI DALLA REGIONE PIEMONTE PER ATTIVITA' FORMATIVA APPRENDISTATO PROFESSIONALIZZANTE CONTRATTO MESTIERE 2015 2016 DGR 33-188 DEL 28/07/2014 DD REG.LE N. 624 DEL 30/07/25015 NATURA 060102053 		0	0		2015	380	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
71617238	A	2016	2015	4138	0	0		4210	0	1	2015-11-30		D	3142,47	3142,47	RIMBORSO SPESE RELATIVO AL PERSONALE IN COMANDO PRESSO COMUNE DI BUTTIGLIERA D'ASTI FUSERO CRISTINA PERIODO 01/11/2015 31/12/2015 E 13MA		0	0		2015	48559	RD||K				DEFINITIVO	S	50011	50011COMUNE DI BUTTIGLIERA D'ASTI 		N																	32	1
71273411	A	2016	2015	3882	0	0		1420	0	1	2015-11-19		D	716533,62	716533,62	CONTRIBUTO REGIONALE PER FINANZIAMENTO SPESE GENERALI L.R. 44/00 5/2001 34/98 INTEGRAZIONE ANNO 2015 D.G.R. N. 9-2308 DEL 26/10/2015 NATURA 060102102 		0	0		2015	362	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
70294385	A	2016	2015	3093	0	0		4452	0	1	2015-10-08		D	288,37	288,37	RESTITUZIONE FONDI DA CONSORZIO CON STILE BANDO PROV.LE DIRETTIVA APPRENDISTATO 2012 PRATICA AT/2012/187 VERBALE 46733 /2014 C.D.C 203101 NATURA 060103038 		0	0		2015	314	DD||K				DEFINITIVO	S	91647	91647CONSORZIO "CON STILE" 		N																	32	1
71801108	A	2016	2015	4282	0	0		2349	0	1	2015-12-11		D	27588,4	27588,4	TRASFERIMENTO DAL COMUNE DI ASTI PER RIMBORSO SPESE  DI PERSONALE DISTACCATO PRESSO ASTI.SS PER ESERCIZIO 2015 		0	0		2015	1	RD||K				DEFINITIVO	S	2435	2435COMUNE DI ASTI 		N																	32	1
71733579	A	2016	2015	4211	0	0		2006	0	1	2015-12-09		D	84471,69	84471,69	CONTRIBUTO DA REGIONE PIEMONTE PER INTERVENTI DI FORMAZIONE CONTINUA INIZIATIVA INDIVIDUALE L.53/2000 D.G.R. 47-1120 DEL 30/11/2010 N. 30 6432 DEL 30/09/2013 DETERMINA REG. N. 464 DEL 17/06/2015 CDC 203101 NATURA 060102053		0	0		2015	361	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
71733578	A	2016	2015	4210	0	0		1260	0	1	2015-12-09		D	100000	100000	CONTRIBUTO REGIONALE PER ATTIVITA' L.R. 17/99  PROGRAMMA SVILUPPO RURALE 2007/2013 DD REG.LE 755 DEL 24/11/2015 		0	0		2015	77	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
70540582	A	2016	2015	3360	0	0		2346	0	1	2015-10-21		N	0	40662,73	ENTRATE DA COMUNI DELLA PROVINCIA DI ASTI UNIONI O COMUNITA' ED ALTRI ENTI  PER GESTIONE CENTRO SERVIZI TERRITORIALI EDIZIONE 2015 C.D.C. 102301 NATURA 060102089 		0	0		2015	110	DD||K				DEFINITIVO	N				N																	32	1
70455957	A	2016	2015	3289	0	0		2740	0	1	2015-10-16		N	7550	7550	QUOTA SOGGIORNI MARINI EDIZIONE 2015- 2016 FATTURE DA N. 14 A 		0	0		2015	195	DD||K				DEFINITIVO	N				N																	32	1
70328115	A	2016	2015	3145	0	0		670	0	1	2015-10-12		D	1295241,51	1295241,51	FONDO SPERIMENTALE DI RIEQUILIBRIO 2015 ART. 1 C. 20 D.L. 126/2013 DA SITO INTERNET FINANZA LOCALE 		0	0		2015	1	RD||K				DEFINITIVO	S	59753	59753MINISTERO DELL'INTERNO		N																	32	1
70592981	A	2016	2015	3414	0	0		4250	0	1	2015-10-22		D	1524,84	1524,84	RIMBORSO CONSUNTIVO SPESE RISCALDAMENTO ED UTENZE VARIE ANNO 2014 DA ATL ASTI		0	0		2015	28236	RD||K				DEFINITIVO	S	55814	55814AGENZIA DI ACCOGLIENZA E PROMOZIONE TURISTICA LOCALE - ASTITURISMO 		N																	32	1
65524527	A	2016	2015	184	0	0		3133	0	1	2015-02-16		D	200	200	SANZIONE NOTIFICATA IL 04/02/2015 PER VIOLAZIONE L. 157/92 IN MATERIA DI CACCIA A SIGNORIO LUIGI		0	0		2015	12127	RD||K				DEFINITIVO	S	58624	58624SIGNORIO LUIGI		N																	32	1
70061660	A	2016	2015	2897	0	0		1600	0	1	2015-09-29		D	14904,2	14904,2	CONTRIBUTO DA REGIONE PIEMONTE ART. 42 C. 1 L.R. 34/2008 POR FSE 2007/13 OB 2 ASSE 1 ATTIVITA' 10 AZIONI 1 2 3 PERCORSI INTEGRATI PER LA CREAZIONE D'IMPRESA DD. REG.LE 723 DEL 18/09/2015		0	0		2015	176	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
70061661	A	2016	2015	2898	0	0		1607	0	1	2015-09-29		D	2160	2160	CONTRIBUTO REGIONE PIEMONTE POR FSE 2007/2013 OB.2 ASSE 1 ADATTABILITA' OB. C ATTIVITA' 10 AZIONI 1 2 3 RIMBORSO SPESE DI PERSONALE L.R.34/2008 PERCORSI INTEGRATI PER CREAZIONE D'IMPRESA dd reg.le 723 del 18/09/2015 CDC 903105 NATURA 050102097 		0	0		2015	176	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
67517139	A	2016	2015	1291	0	0		1620	0	1	2015-05-26		D	254580	254580	TRASFERIMENTI DA REGIONE PIEMONTE PER DIRETTIVA FORMAZIONE PROFESSIONALE OBBLIGO ISTRUZIONE E DIRITTO / DOVERE A.F. 2015-2016-FONDI PON YEI 2° ANNO CDC 203101 NATURA 060102053		0	0		2015	128	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
68698041	A	2016	2015	1811	0	0		3136	0	1	2015-07-22		D	3307,2	3307,2	RUOLO INFORMATIZZATO N. 2015/006653 CONCESSIONE 110 TORINO  A NOME DI SPINACI MARCO E LA BOSSOLA DI SPINACI MARCO PER SANZIONE AMM.VA IN MATERIA DI QUOTA LATTE  CDC 901101 NATURA 060103019 		0	0		2015	40	DD||K				DEFINITIVO	S	59933	59933EQUITALIA NOMOS SPA CONCESSIONE TORINO COD. 110 EX RISCOSSIONE UNO SPA 		N																	32	1
65352013	A	2016	2015	104	0	0		4460	0	1	2015-02-03		D	1312,77	1312,77	FONDO DI ROTAZIONE PER LA PROGETTAZIONE CON PERSONALE INTERNO - SICUREZZA FABBRICATI IST. D'ARTE B.ALFIERI SEDE E SUCCURSALE D.LGS 81/2008 CUP J33B11000370003  CDC 201104 NATURA 060103023		0	0		2015	21	DD||K				DEFINITIVO	S	55477	55477AMMINISTRAZIONE PROVINCIALE DI ASTI		N																	32	1
65283480	A	2016	2015	93	0	0		22	0	1	2015-01-29		D	15493,71	15493,71	RESTITUZIONE ANTICIPAZIONE FONDO DI CASSA ECONOMALE PER L'ESERCIZIO 2015 PER SPESE CONTRATTUALI CDC 103201		0	0		2015	30	DD||K				DEFINITIVO	S	66798	66798MARCHETTI RAG. ROSELLA ECONOMO		N																	32	1
69769412	A	2016	2015	2544	0	0		1676	0	1	2015-09-16		D	55440	55440	CONTRIBUTO REGIONALE ATT. FORMATIVE LOTTA ALLA DISOCCUPAZIONE MERCATO DEL LAVORO  2015/2016 3 ANNI D.G.R. 23-429/2014  D.G.R. 2-7225/2014  DD. REG.LE 101 DEL 23/12/2014 C.D.C. 203101 NATURA 060102053 		0	0		2015	269	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
69305459	A	2016	2015	2071	0	0		2356	0	1	2015-08-25		D	32830,78	32830,78	ANNUALITA' 2015 DA COMUNE DI CASTELNUOVO D. B. PER COSTRUZIONE ISTITUTO PROFESSIONALE ANDRIANO PARI A RATA MUTUO EURO 335.696,98 PER ANNI 15 TASS0 5,35 		0	0		2015	40313	RD||K				DEFINITIVO	S	50030	50030COMUNE DI CASTELNUOVO DON BOSCO 		N																	32	1
66072317	A	2016	2015	440	0	0		4260	0	1	2015-03-13		D	237,77	237,77	RIMBORSO DA PREFETTURA SPESE DI PULIZIA PARTI COMUNI PERODO 01/01/2014 31/12/2014 		0	0		2015	16859	RD||K				DEFINITIVO	S	12067	12067PREFETTURA DI ASTI		N																	32	1
65791230	A	2016	2015	326	0	0		1588	0	1	2015-03-02		D	70000	70000	CONTRIBUTO REGIONE PIEMONTE PER FONDO DISABILI ART.14 L.68/99 DGR N.32-560 DEL 10/11/2014 		0	0		2015	45	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
65283481	A	2016	2015	94	0	0		22	0	1	2015-01-29		D	39438,05	39438,05	RESTITUZIONE ANTICIPAZIONE ORDINARIA FONDO DI CASSA PER L'ESERCIZIO 2015 ALL'ECONOMO PROV.LE CDC 103201 		0	0		2015	29	DD||K				DEFINITIVO	S	66798	66798MARCHETTI RAG. ROSELLA ECONOMO		N																	32	1
69694005	A	2016	2015	2432	0	0		1580	0	1	2015-09-11		D	40088,91	40088,91	CONTRIBUTO REGIONALE PER IMPIEGO TEMPORANEO E STRAORDINARIO DI SOGGETTI SOTTOPOSTI A MISURE RESTRITTIVE DELLA LIBERTA' IN CANTIERI DI LAVORO C. 1 ART. 32 L.R. 34/08 D.G.R. 46-1973 /2015		0	0		2015	159	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
69607444	A	2016	2015	2363	0	0		1678	0	1	2015-09-08		D	592200	592200	TRASFERIMENTI DA REGIONE PIEMONTE PER DIRETTIVA FORMAZIONE PROFESSIONALE DISOCCUPATI INIZIALE DIRITTO/DOVERE A.F. 2015-2016 BILANCIO STATALE  2 ANNI D.G.R. 40 6656/2013 34-224 DEL 04/ 08/2014 DD. REG.LE 527 DEL 08/07/2015 CDC 203101 NATURA 060102053 		0	0		2015	273	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
65141400	A	2016	2015	75	0	0		3400	0	1	2015-01-23		D	1256,6	1256,6	CANONE GESTIONE COLONIA CAMPESTRE DI ROCCAVERANO ANNO 2015 DA  ESSERCI COOPERATIVA SOCIALE ONLUS  		0	0		2015	8	DD||K				DEFINITIVO	S	97021	97021ESSERCI COOPERATIVA SOCIALE ONLUS 		N																	32	1
65788985	A	2016	2015	321	0	0		2023	0	1	2015-02-27		D	11900	11900	TRASFERIMENTO  DELLA REGIONE PIEMONTE PER IL FONDO PROV.LE TRASPORTI IN AREE A DOMANDA DEBOLE LR.1/2000 DGR N.18-6536 22/10/2013		0	0		2015	15	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
65777372	A	2016	2015	318	0	0		2022	0	1	2015-02-27		D	488577,24	488577,24	TRASFERIMENTO DALLA REGIONE PIEMONTE PER IL FONDO PROV.LE TRASPORTI EXTRAURBANI LR.1/2000  DGR N.18-6536 22/10/2013		0	0		2015	15	DD||K				DEFINITIVO	S	510	510REGIONE PIEMONTE 		N																	32	1
