impegno_id	tipo_movimento	anno_esercizio	anno_impegno	numero_impegno	numero_subimpegno	pluriennale	capo_riacc	numero_capitolo	numero_articolo	numero_ueb	data_emissione	data_scadenza	stato_operativo	importo_iniziale	importo_attuale	descrizione	anno_capitolo_orig	numero_capitolo_orig	numero_articolo_orig	numero_ueb_orig	anno_provvedimento	numero_provvedimento	tipo_provvedimento	sac_provvedimento	oggetto_provvedimento	note_provvedimento	stato_provvedimento	soggetto_determinato	codice_soggetto	classe_soggetto	nota	cup	cig	tipo_impegno	anno_impegno_plur	numero_impegno_plur	anno_impegno_riacc	numero_impegno_riacc	opera	cod_interv_class	pdc_finanziario	missione	programma	cofog	transazione_ue_spesa	siope_spesa	spesa_ricorrente	perimetro_sanitario_spesa	politiche_regionali_unitarie	pdc_economico_patr	classificatore_1	classificatore_2	classificatore_3	classificatore_4	classificatore_5	ente_proprietario_id	parere_finanziario
849	I	2016	2015	1274	0		N	101030531	0	1	2015-11-18		N	 6050,59	 6050,59	EX IMP 1027/14 U.1.03.02.99.999  Affidamento alla società ECOGESTIONI S.r.l.  della prestazione di servizio  inerente le  attività di messa in					2016		SPR||				D	N						SVI												1332										29	1
5	S	2016	1994	1713	19		N	400000051	0	1	2009-04-03		D	 750,0	 750,0	Acquisizione terreno per realizzazione nuovo ponte Forlanini sul fiume Tanaro e disimpegno viario - incarico Notaio rogante.					2016		SPR||				D	S	100001					SVI												4503										29	1
851	I	2016	2015	1526	0		N	101030531	0	1	2015-12-28		N	 3320,72	 3320,72	EX IMP 2516/2007 Q.P. Impegno di spesa di Euro 3.320,72 per la realizzazione di percorsi di socializzazione e di integrazione culturale a favore della					2016		SPR||				D	N						SVI												1308										29	1
852	I	2016	2015	1391	0		N	101030531	0	1	2015-12-15		N	 1051,81	 1051,81	EX IMP 1589/12 Affidamento alla società Marazzato Soluzioni Ambientali  S.r.l. a socio unico della prestazione di servizio  inerente gli interventi  d					2016		SPR||				D	N						SVI												1332										29	1
3823	I	2016	2014	986	0		N	400000051	0	1	2014-10-15		N	 692,3	 692,3	accertamento ed impegno ¿ 692,30 per l¿organizzazione dell¿undicesima ¿Festa della Polizia Locale del Piemonte¿					2016		SPR||				D	N						SVI												4503										29	1
6	S	2016	1994	1713	22		N	400000051	0	1	2009-05-25		D	 2500,0	 2500,0	Acquisizione sedimi in via Vecchia dei Bagliani - incarico Notaio rogante.  					2016		SPR||				D	S	100001					SVI												4503										29	1
13	I	2016	1996	1605	0		N	205020401	0	1	1996-12-31		N	 270329,19	 270329,19	QUOTA PARTE RISTRUTTURAZIONE PALAZZO CUTTICA MUTUO CASSA DD.PP. - EST. ANTICIP.					2016		SPR||				D	N						SVI																						29	1
20	I	2016	1992	1292	0		N	206020101	0	1	1992-12-31		N	 15095,21	 15095,21	CENTRO SPORTIVO RICREATIVO POLIVALENTE IN SPINETTA M.GO LEGGI 6.3.87/21.3.88 N.92					2016		SPR||				D	N						SVI																						29	1
21	I	2016	1997	1680	0		N	206020101	0	1	1997-12-31		N	 23210,29	 23210,29	COSTRUZIONE TRIBUNA E SERVIZIO PER IL PUBBLICO DEL CAMPO SCUOLA DI ATLETICA LEGGERA.. MUTUO ISTIT. CREDITO SPORTIVO.					2016		SPR||				D	N						SVI																						29	1
12	I	2016	2015	1639	0		N	115701	0	1	2015-12-31		N	 6728,07	 6728,07	ex imp 682/1996 Interv. asciug. e riordino ricond. bene archivio com.le borsalino dannegg.alluvione - CDP					2016		SPR||				D	N						SVI																						29	1
22	I	2016	1995	2116	0		N	209040121	0	1	1995-12-31		N	 123530,63	 123530,63	M.S.  RII RESSIA E SAMBUY  302.546,28 M.S. RII OSSA,BETTALE,LONGINE  258.190,23 E Q.P. M.S. RII FOSSALONE E GIARDINETTO 49.318,23					2016		SPR||				D	N						SVI																						29	1
23	I	2016	1995	2118	0		N	209040121	0	1	1995-12-31		N	 5579,95	 5579,95	MANUTENZIONE RIO RESSIA, RIO SAMBUY DANNEGGIATI DALL'ALLUVIONE 1994. QUOTA PARTE V. CAP. 3255.      MUTUO CASSA DD.PP.					2016		SPR||				D	N						SVI																						29	1
14	S	2016	1989	2691	1		N	206020101	0	1	2005-03-03		D	 10109,05	 10109,05	RISTRUTTURAZIONE SPOGLIATOI C.S.C. VIALE MICHELS					2016		SPR||				D	S	100001					SVI												2115										29	1
16	S	2016	1989	2691	3		N	206020101	0	1	2008-02-26		D	 420,44	 420,44	dall'art. 92 del D.Lgs. 163/2006;  art. 92 d.lgs.163/2006					2016		SPR||				D	S	100001					SVI																						29	1
17	S	2016	1989	2691	4		N	206020101	0	1	2008-03-04		D	 45601,82	 45601,82	MUTUO CRED. SPORTIVO - C.s.C. BARBERIS RISTRUTTURAZIONE 					2016		SPR||				D	S	100001					SVI																						29	1
18	S	2016	1989	2691	5		N	206020101	0	1	2008-10-31		D	 2894,72	 2894,72	Art. 92 del D.Lgs. 163/2006;					2016		SPR||				D	S	100001					SVI																						29	1
19	S	2016	1989	2691	6		N	206020101	0	1	2008-10-31		D	 96,02	 96,02	 Lavori ristrutturazione spogliatoi e realizzazione locale deposito nel palazzetto dello sport					2016		SPR||				D	S	100001					SVI																						29	1
25	S	2016	1995	2119	1		N	209040121	0	1	2005-12-01		D	 65047,72	 65047,72	Alluvione 6.11.1994. Lavori di manutenzione straordinaria corsi d''acqua minori. 2°Stralcio. Rio Giardinetto. Acquisizione sedimi. Liquidazio					2016		SPR||				D	S	100001					SVI																						29	1
10	S	2016	1995	1539	1		N	204020201	0	1	2013-12-27		D	 6540,65	 6540,65	Lavori di manutenzione straordinaria pavimenti interni. - DIV. UTILIZZO AUTORIZZATO IL 9/4/2013					2016		SPR||				D	S	100001					SVI																						29	1
11	S	2016	1995	1539	2		N	204020201	0	1	2013-12-27		D	 15152,13	 15152,13	Lavori di manutenzione straordinaria cornicioni e copertura.-DIVERSO UTILIZZO AUTOR. 09/04/2013					2016		SPR||				D	S	100001					SVI																						29	1
27	S	2016	1995	2142	1		N	209040121	0	1	2005-12-01		D	 23414,19	 23414,19	Alluvione 6.11.1994. Lavori di manutenzione straordinaria corsi d''acqua minori. 3°Stralcio. Rio Bettale. Acquisizione sedimi .Liquidazione s					2016		SPR||				D	S	100001					SVI																						29	1
853	I	2016	2015	1392	0		N	101030531	0	1	2015-12-15		N	 4746,41	 4746,41	EX IMP 1236/13 Affidamento alla società Marazzato Soluzioni Ambientali  S.r.l. a socio unico della prestazione di servizio  inerente gli interventi  d					2016		SPR||				D	N						SVI												1332										29	1
28	S	2016	1995	959	1		N	208010401	0	1	2011-07-11		D	 35121,3	 35121,3	Q.P. NUOVA PAVIM. ORNAMENTALE VIA U. RATTAZZI- VIA S. F. D'ASSISI E TRAVERSE					2016		SPR||				D	S	100001					SVI																						29	1
30	S	2016	1995	961	1		N	208010401	0	1	2011-07-11		D	 86421,81	 86421,81	Q.P. NUOVA PAVIM. ORNAMENTALE VIA U. RATTAZZI- VIA S. F. D'ASSISI E TRAVERSE					2016		SPR||				D	S	100001					SVI																						29	1
138	S	2016	2014	919	8		N	101011371	0	1	2014-12-31		D	 5924,14	 5924,14	Gettoni di presenza per i Consiglieri Comunali per le sedute del Consiglio Comunale e delle Commissioni Consiliari nel mese di dicembre 2014. Liquidaz					2016		SPR||				D	S	100001					SVI												1326										29	1
916	I	2016	2012	485	0		N	101033401	0	1	2012-02-16		N	 14559,87	 14559,87	Determinazione dirigenziale n. 64/6 ¿ 1210M in data 23 gennaio 2012 ¿ Programmazione acquisti 2012 di beni e servizi diversi da effettuarsi in economi					2016		SPR||				D	N						SVI												1210										29	1
872	S	2016	2013	1343	3		N	101030841	0	1	2015-08-05		D	 53480,65	 53480,65	Riversamento riscossioni recupero evasione  a favore dell¿Organismo Straordinario di Liquidazione di cui all¿art. 252 del D. Lgs. 18 agosto 2000, n. 2					2016		SPR||				D	S	100001					SVI												1583										29	1
917	I	2016	2012	51	0		N	101033401	0	1	2012-01-01		N	 25758,8	 25758,8	Fornitura in economia, mediante procedura di cottimo fiduciario, ai sensi dell¿art. 125 del D. Lgs. 12 aprile 2006, n. 163 e successive modificazioni 					2016		SPR||				D	N						SVI												1206										29	1
918	I	2016	2012	52	0		N	101033401	0	1	2012-01-01		N	 12228,23	 12228,23	Fornitura in economia, mediante procedura di cottimo fiduciario, ai sensi dell¿art. 125 del D. Lgs. 12 aprile 2006, n. 163 e successive modificazioni 					2016		SPR||				D	N						SVI												1201										29	1
930	I	2016	2013	922	0		N	101033401	0	1	2013-08-28		N	 2307,47	 2307,47	Fornitura registri di stato civile per l¿anno 2014. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 1999, n. 488 e s.m.					2016		SPR||				D	N						SVI												1201										29	1
931	I	2016	2014	298	0		N	101033401	0	1	2014-02-10		N	 5000,0	 5000,0	Fornitura di casse di povertà per salme in stato di abbandono (anno 2014). Acquisto in economia, mediante procedura di cottimo fiduciario, come previs					2016		SPR||				D	N						SVI												1210										29	1
913	S	2016	2014	376	1		N	101033401	0	1	2014-06-20		D	 132,0	 132,0	Manifestazioni istituzionali mesi di maggio e giugno 2014. Acquisti in economia, mediante procedura di cottimo fiduciario, come previsto dall¿art. 125					2016		SPR||				D	S	100001					SVI												1201										29	1
915	S	2016	2012	45	1		N	101033401	0	1	2012-10-18		D	 0,0	 0,0	Fornitura carta da stampa per le attività istituzionali. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 1999, n. 488 e					2016		SPR||				D	S	100001					SVI												1201										29	1
933	S	2016	2014	300	1		N	101033401	0	1	2014-02-28		D	 2970,09	 2970,09	Fornitura stoviglie monouso per le mense scolastiche. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 1999, n. 488 e s.					2016		SPR||				D	S	100001					SVI												1212										29	1
939	S	2016	2014	300	7		N	101033401	0	1	2014-08-04		D	 3084,03	 3084,03	Direzione Infrastrutture e Protezione Civile.  Fornitura di dotazioni mancanti al PalaCima e al Campo di Atletica Leggera di Alessandria. Per interve					2016		SPR||				D	S	100001					SVI												1212										29	1
940	S	2016	2014	300	8		N	101033401	0	1	2014-08-08		D	 2027,78	 2027,78	Fornitura registri scolastici per le scuole comunali. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 1999, n. 488 e s.					2016		SPR||				D	S	100001					SVI												1212										29	1
34	S	2016	1995	1512	1		N	208010401	0	1	2011-07-11		D	 106571,36	 106571,36	Q.P. NUOVA PAVIM. ORNAMENTALE VIA U. RATTAZZI- VIA S. F. D'ASSISI E TRAVERSE					2016		SPR||				D	S	100001					SVI																						29	1
941	S	2016	2014	300	9		N	101033401	0	1	2014-09-10		D	 1998,36	 1998,36	Fornitura nastri per stampa e laminazione Carte di Identità Elettroniche per la Direzione Servizi Demografici. Acquisto di beni e servizi diversi da e					2016		SPR||				D	S	100001					SVI												1212										29	1
942	S	2016	2014	300	10		N	101033401	0	1	2014-09-17		D	 195,2	 195,2	Fornitura targhe in ottone.  Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 1999, n. 488 e s.m.i. CIG n. Z72109EA47. I					2016		SPR||				D	S	100001					SVI												1212										29	1
943	S	2016	2014	300	11		N	101033401	0	1	2014-11-04		D	 488,0	 488,0	Fornitura di n. 40.000= occhielli sigillo per Carte di Identità, Direzione Servizi Demografici. Acquisto sul Mercato Elettronico. Importo complessivo 					2016		SPR||				D	S	100001					SVI												1212										29	1
944	S	2016	2014	300	12		N	101033401	0	1	2014-11-18		D	 353,8	 353,8	Software redazione Certificazioni Energetiche. Acquisto in economia, mediante procedura di cottimo fiduciario. Importo complessivo euro 353,80 (oneri 					2016		SPR||				D	S	100001					SVI												1212										29	1
948	I	2016	2014	503	0		N	101033401	0	1	2014-04-18		N	 4119,23	 4119,23	Fornitura PRODOTTI SANITARI per scuole, uffici e servizi comunali. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 1999					2016		SPR||				D	N						SVI												1206										29	1
945	S	2016	2014	300	13		N	101033401	0	1	2014-12-05		D	 7833,01	 7833,01	Fornitura materiali di consumo da stampa per il Reparto Tipografico Comunale,  buste a sacco per Servizi notificazioni atti giudiziari e amministrativ					2016		SPR||				D	S	100001					SVI												1212										29	1
949	I	2016	2014	937	0		N	101033401	0	1	2014-09-05		N	 24665,62	 24665,62	Programmazione acquisti beni diversi e forniture servizi vari, periodo Settembre ¿ Dicembre 2014. Prenotazione impegni di spesa. Importo complessivo d					2016		SPR||				D	N						SVI												1210										29	1
946	S	2016	2014	300	14		N	101033401	0	1	2014-12-09		D	 351,36	 351,36	Acquisto in economia, mediante procedura di cottimo fiduciario, come previsto dall¿art. 125 del D. Lgs. 12 aprile 2006, n. 163 e s.m.i. di n. 64 mq. d					2016		SPR||				D	S	100001					SVI												1212										29	1
953	I	2016	2014	604	0		N	101033401	0	1	2014-05-12		N	 200,0	 200,0	Integrazione Registri di Stato Civile anno 2014. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 1999, n. 488 e s.m.i. 					2016		SPR||				D	N						SVI												1201										29	1
954	I	2016	2014	1281	0		N	101033401	0	1	2014-12-17		N	 9512,63	 9512,63	Fornitura di toner e materiali di consumo per stampanti, fax e fotocopiatrici di uffici e stabilimenti comunali. Acquisto sul mercato elettronico ai s					2016		SPR||				D	N						SVI												1203										29	1
955	I	2016	2014	1319	0		N	101033401	0	1	2014-12-22		N	 25000,0	 25000,0	Fornitura servizio di telefonia fissa e mobile e trasmissione dati web, anno 2014. Integrazione determinazione dirigenziale n. 143/6 ¿ 1220M del 04/02					2016		SPR||				D	N						SVI												1210										29	1
956	I	2016	2015	19	0		N	101033401	0	1	2015-01-01		N	 100000,0	 100000,0	Provvista di carburanti per autotrazione (gasolio, benzina super verde e gas metano) per gli automezzi in dotazione alla Città di Alessandria. Adesion					2016		SPR||				D	N						SVI												1202										29	1
957	I	2016	2015	490	0		N	101033401	0	1	2015-03-27		N	 76,86	 76,86	U.1.03.01.02.001 rilegature documenti, atti amministrativi e fornitura timbri per Servizi Comunali. Acquisto sul Mercato Elettronico ai sensi dell¿art					2016		SPR||				D	N						SVI												1201										29	1
958	I	2016	2015	375	0		N	101033401	0	1	2015-02-20		N	 2220,0	 2220,0	U.1.03.01.02.001 Programmazione forniture 2015 di beni diversi da effettuarsi in economia mediante procedura di cottimo fiduciario. Forniture urgenti 					2016		SPR||				D	N						SVI												1201										29	1
959	I	2016	2015	376	0		N	101033401	0	1	2015-02-20		N	 7000,0	 7000,0	U.1.03.01.05.001 Programmazione forniture 2015 di beni diversi da effettuarsi in economia mediante procedura di cottimo fiduciario. Forniture urgenti 					2016		SPR||				D	N						SVI												1206										29	1
960	I	2016	2015	377	0		N	101033401	0	1	2015-02-20		N	 4000,0	 4000,0	U.1.03.01.01.001 Programmazione forniture 2015 di beni diversi da effettuarsi in economia mediante procedura di cottimo fiduciario. Forniture urgenti 					2016		SPR||				D	N						SVI												1205										29	1
961	I	2016	2015	378	0		N	101033401	0	1	2015-02-20		N	 2000,0	 2000,0	U.1.03.01.02.999 Programmazione forniture 2015 di beni diversi da effettuarsi in economia mediante procedura di cottimo fiduciario. Forniture urgenti 					2016		SPR||				D	N						SVI												1210										29	1
962	I	2016	2015	736	0		N	101033401	0	1	2015-05-27		N	 1664,97	 1664,97	U.1.03.01.02.001 Acquisto cancelleria specifica per Biblioteca Civica e Polizia Locale. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della L					2016		SPR||				D	N						SVI												1201										29	1
963	I	2016	2015	583	0		N	101033401	0	1	2015-04-30		N	 1586,0	 1586,0	U.1.03.01.02.006 Acquisto lettori di badge per fotocopiatrici multifunzioni. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dic					2016		SPR||				D	N						SVI												1210										29	1
964	I	2016	2015	755	0		N	101033401	0	1	2015-06-08		N	 1061,4	 1061,4	U.1.03.01.02.999 Fornitura teli in tessuto per Obitorio. Acquisti in economia, mediante procedura di cottimo fiduciario. Ditta Emmebiesse S.p.A. di Ca					2016		SPR||				D	N						SVI												1206										29	1
44	I	2016	1995	2141	0		N	208010401	0	1	1995-12-31		N	 27704,64	 27704,64	2.FASE CASSA DD.PP. MUTUO.					2016		SPR||				D	N						SVI																						29	1
37	S	2016	1995	1744	1		N	208010401	0	1	2005-12-01		D	 29079,83	 29079,83	Alluvione 6.11.1994. Lavori di manutenzione straordinaria corsi d''acqua minori. 2°Stralcio. Rio Fossalone. Acquisizione sedimi .Liquidazione					2016		SPR||				D	S	100001					SVI																						29	1
38	S	2016	1995	1768	1		N	208010401	0	1	2011-07-11		D	 17244,32	 17244,32	Q.P. NUOVA PAVIM. ORNAMENTALE VIA U. RATTAZZI- VIA S. F. D'ASSISI E TRAVERSE					2016		SPR||				D	S	100001					SVI																						29	1
41	S	2016	1995	2101	1		N	208010401	0	1	2011-07-11		D	 69400,26	 69400,26	Q.P. NUOVA PAVIM. ORNAMENTALE VIA U. RATTAZZI- VIA S. F. D'ASSISI E TRAVERSE					2016		SPR||				D	S	100001					SVI																						29	1
39	I	2016	1995	1768	0		N	208010401	0	1	2011-07-11		N	 17244,32	 17244,32	RECUPERO VIALE T.MICHEL 1.STRALCIO.					2016		SPR||				D	N						SVI																						29	1
966	I	2016	2015	514	0		N	101033401	0	1	2015-04-13		N	 292,8	 292,8	U.1.03.01.02.999 Acquisto cartelli in forex per il Servizio di Protezione Civile. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 2					2016		SPR||				D	N						SVI												1204										29	1
967	I	2016	2015	623	0		N	101033401	0	1	2015-05-20		N	 3905,22	 3905,22	U.1.03.01.02.007 Acquisto indumenti di protezione individuale per i Servizi Cimiteriali. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della 					2016		SPR||				D	N						SVI												1208										29	1
969	I	2016	2015	279	0		N	101033401	0	1	2015-02-02		N	 154,0	 154,0	U.1.03.01.03.002 Manifestazioni istituzionali mese di gennaio 2015. Acquisti in economia, mediante procedura di cottimo fiduciario. Ditta Centro Fiori					2016		SPR||				D	N						SVI												1207										29	1
970	I	2016	2015	371	0		N	101033401	0	1	2015-02-19		N	 952,7	 952,7	U.1.03.01.02.001 Fornitura materiali diversi per il Servizio Protocollo ¿ Spedizioni, Sportello Attività Produttive e Segreteria del Sindaco. Acquisto					2016		SPR||				D	N						SVI												1201										29	1
971	I	2016	2015	271	0		N	101033401	0	1	2015-01-28		N	 9098,72	 9098,72	U.1.03.01.02.999 Fornitura materiale di pulizia per asili nido, scuole e servizi comunali. Acquisto sul mercato elettronico 					2016		SPR||				D	N						SVI												1206										29	1
972	I	2016	2015	707	0		N	101033401	0	1	2015-05-21		N	 1222,68	 1222,68	U.1.03.01.02.001 Acquisto cancelleria specifica per uffici comunali. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 19					2016		SPR||				D	N						SVI												1201										29	1
973	I	2016	2015	713	0		N	101033401	0	1	2015-05-25		N	 5179,09	 5179,09	U.1.03.01.02.006 Fornitura di toner e materiali di consumo per stampanti, fax e fotocopiatrici di uffici e stabilimenti comunali. Acquisto sul mercato					2016		SPR||				D	N						SVI												1203										29	1
979	I	2016	2015	872	0		N	101033401	0	1	2015-07-16		N	 1597,35	 1597,35	U.1.03.01.02.001 Acquisto cancelleria specifica  e timbri per uffici comunali. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 d					2016		SPR||				D	N						SVI												1210										29	1
980	I	2016	2015	432	0		N	101033401	0	1	2015-03-11		N	 305,0	 305,0	U.1.03.01.05.003 Sostituzione batteria defibrillatore. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legge 23 dicembre 1999, n. 488 e s					2016		SPR||				D	N						SVI												1204										29	1
981	I	2016	2015	608	0		N	101033401	0	1	2015-05-15		N	 244,0	 244,0	U.1.03.01.02.999 25 aprile 2015 - Festa della Liberazione, iniziative del Comune di Alessandria. Acquisti in economia, mediante procedura di cottimo f					2016		SPR||				D	N						SVI												1207										29	1
982	I	2016	2015	1005	0		N	101033401	0	1	2015-09-08		N	 64,42	 64,42	U.1.03.01.02.001 fornitura bustine trasparenti per plastificatrici a caldo per Servizio U.O.A. Disability Manager. Acquisto sul mercato elettronico ai					2016		SPR||				D	N						SVI												1201										29	1
983	I	2016	2015	938	0		N	101033401	0	1	2015-07-31		N	 1672,62	 1672,62	U.1.03.01.02.001 Fornitura Registri scolastici per scuole anno scolastico 2015/2016. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della Legg					2016		SPR||				D	N						SVI												1201										29	1
42	S	2016	1995	2108	1		N	208010401	0	1	2011-07-11		D	 20507,03	 20507,03	Q.P. NUOVA PAVIM. ORNAMENTALE VIA U. RATTAZZI- VIA S. F. D'ASSISI E TRAVERSE					2016		SPR||				D	S	100001					SVI																						29	1
952	S	2016	2014	937	3		N	101033401	0	1	2014-12-05		D	 9000,44	 9000,44	Fornitura carta da stampa per le attività istituzionali. Adesione alla convenzione della Società di Committenza della Regione Piemonte S.p.A. ai sensi					2016		SPR||				D	S	100001					SVI												1210										29	1
984	I	2016	2015	1447	0		N	101033401	0	1	2015-12-18		N	 4000,0	 4000,0	U.1.03.01.02.002 provvista di carburanti per autotrazione (gasolio, benzina super, verde e gas metano) per gli automezzi in dotazione alla Città di Al					2016		SPR||				D	N						SVI												1202										29	1
985	I	2016	2015	1217	0		N	101033401	0	1	2015-11-04		N	 5458,73	 5458,73	U.1.03.01.02.001 Fornitura carta da stampa per le attività istituzionali. Adesione alla convenzione della Società di Committenza della Regione Piemont					2016		SPR||				D	N						SVI												1201										29	1
986	I	2016	2015	1219	0		N	101033401	0	1	2015-11-04		N	 1483,62	 1483,62	U.1.03.01.02.001 Fornitura cancelleria per uffici e servizi comunali. Adesione alla convenzione della Società di Committenza della Regione Piemonte S.					2016		SPR||				D	N						SVI												1201										29	1
987	I	2016	2015	1220	0		N	101033401	0	1	2015-11-04		N	 2673,02	 2673,02	U.1.03.01.02.001 materiali schedografici da stampa per il Reparto Tipografico Comunale. Acquisto sul Mercato Elettronico ai sensi dell¿art. 26 della L					2016		SPR||				D	N						SVI												1201										29	1
988	I	2016	2015	1158	0		N	101033401	0	1	2015-10-15		N	 3687,94	 3687,94	U.1.03.01.02.007 Fornitura materiale tecnico specialistico per il Servizio Autonomo di Polizia Locale.  Acquisto sul mercato elettronico ai sensi dell					2016		SPR||				D	N						SVI												1203										29	1
989	I	2016	2015	1159	0		N	101033401	0	1	2015-10-15		N	 11951,85	 11951,85	U.1.03.01.02.006 Fornitura di toner e materiali di consumo per stampanti, fax e fotocopiatrici di uffici e stabilimenti comunali. Acquisto sul mercato					2016		SPR||				D	N						SVI												1203										29	1
990	I	2016	2015	1222	0		N	101033401	0	1	2015-11-04		N	 902,8	 902,8	U.1.03.01.02.001 Fornitura di buste a sacco per Servizio notificazioni atti giudiziari e amministrativi Corpo Polizia Municipale. Acquisto sul Mercato					2016		SPR||				D	N						SVI												1210										29	1
991	I	2016	2015	1350	0		N	101033401	0	1	2015-12-11		N	 292,8	 292,8	U.1.03.01.02.003 Acquisizione TORCE A VENTO per il Servizio Autonomo di Polizia Locale. Acquisto sul mercato elettronico ai sensi dell¿art. 26 della L					2016		SPR||				D	N						SVI												1208										29	1
1025	I	2016	2014	341	0		N	101033701	0	1	2014-02-14		N	 5967,67	 5967,67	NOLEGGIO NUOVO SISTEMA DI STAMPA GRANDI FORMATI					2016		SPR||				D	N						SVI												1319										29	1
1026	I	2016	2014	342	0		N	101033701	0	1	2014-02-14		N	 6560,47	 6560,47	NOLEGGIO NUOVA COPIATRICE DIGITALE PER SERV. TIPOGR.					2016		SPR||				D	N						SVI												1319										29	1
