ACCERTAMENTO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_ACCERTAMENTO	NUMERO_ACCERTAMENTO	NUMERO_SUBACCERTAMENTO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	AUTOMATICO	ANNO_ACCERTAMENTO_PLUR	NUMERO_ACCERTAMENTO_PLUR	ANNO_ACCERTAMENTO_RIACC	NUMERO_ACCERTAMENTO_RIACC	OPERA	PDC_FINANZIARIO	TRANSAZIONE_UE_ENTRATA	SIOPE_ENTRATA	ENTRATA_RICORRENTE	PERIMETRO_SANITARIO_ENTRATA	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
72377679	A	2016	2008	1981	0	0		1756002	0	1	2008-11-05		D	163605,05	163605,05	VERS. CONTRIBUTO PER RINNOVO PARCO AUTOBUS		0	0		2008	187	DD||K				DEFINITIVO	S	5611			N																	30	1
80287284	A	2016	2015	1807	0	0		1174000	0	1	2015-12-31		N	1320,78	1320,78	recupero utenze 2015 ex casa della ruota d'oro		0	0		2015	3797	DD||K				DEFINITIVO	N				N																	30	1
80339799	A	2016	2015	1835	0	0		766003	0	1	2015-12-31		P	346,32	346,32	VERS. QUOTA CENTRO DIURNO		0	0									S	20577			N																	30	0
72385711	A	2016	2014	1840	0	0		270001	0	1	2014-12-31		P	6065,04	6065,04	VERS. CONTRIBUTO PER FUNZIONI DELEGATE AL COMUNE SUL DIRITTO ALLO STUDIO		0	0									N				N																	30	0
72383129	A	2016	2014	315	0	0		1174000	0	1	2014-02-25		D	6,85	6,85	VERS. UTENZE CASA DELLA RUOTA -2° SEM. 13-		0	0		2014	705	DD||K				DEFINITIVO	S	10161			N																	30	1
77474016	S	2016	2015	1019	1	0		13000	0	1	2015-09-22		P	42042,79	42042,79	VERS. ACCERT. I.M.U.		0	0									S	13330			N																	30	0
72373115	A	2016	2013	663	0	0		1071000	0	1	2013-05-16		D	8439,86	8439,86	VERS. UTENZE 1° TRIM. 2013 IST. LANINO PRESSO SCUOLE ELEMENTARI MARCONI		0	0		2013	1492	DD||K				DEFINITIVO	S	171			N																	30	1
72374441	A	2016	2011	38	0	0		910000	0	1	2011-01-01		D	4183,11	4183,11	VERS. CANONE		0	0		2010	5177	DD||K				DEFINITIVO	S	18394			N																	30	1
72383012	A	2016	2014	224	0	0		916000	0	1	2014-02-13		D	1627,29	1627,29	VERS. CANONE		0	0		2014	557	DD||K				DEFINITIVO	S	20151			N																	30	1
76599964	A	2016	2015	1042	0	0		1072000	0	1	2015-07-29		P	4756,01	4756,01	VERS. UTENZE DAL 171 AL 30/6/15		0	0									N				N																	30	0
80297054	A	2016	2015	1817	0	0		918001	0	1	2015-12-31		N	21000	21000	fondo lascito ferraris		0	0		2015	1	DD||K				DEFINITIVO	N				N																	30	1
72274467	A	2016	2014	11	0	0		915000	0	1	2014-01-01		P	1677,12	1677,12	VERS. CANONE		0	0									S	19151			N																	30	0
79607585	A	2016	2015	1643	0	0		775000	0	1	2015-11-26		P	345,75	345,75	VERS. CONCESSIONE TEATRO CIVICO 		0	0									S	12184			N																	30	0
75173237	A	2016	2015	754	0	0		1584000	0	1	2015-06-10		D	23200,12	23200,12	POSIZ.N. 4539849 PER INTERVENTI CONSOLIDAMENTO SCUOLE MATERNE		0	0		2009	5173	DD||K				DEFINITIVO	S	12661			N																	30	1
72274468	A	2016	2014	21	0	0		915000	0	1	2014-01-01		D	1677,5	1677,5	VERS. CANONE		0	0		2013	2075	DD||K				DEFINITIVO	S	20640			N																	30	1
72385827	A	2016	2014	1846	0	0		270007	0	1	2014-12-31		P	457,75	457,75	VERS. CONTRIBUTO PER FUNZIONI DELEGATE AL COMUNE SUL DIRITTO ALLO STUDIO		0	0									N				N																	30	0
75123456	A	2016	2015	709	0	0		11000	0	1	2015-06-10		P	9154,39	9154,39	VERS. ACCERT. ICI 		0	0									N				N																	30	0
72381395	A	2016	2011	1709	0	0		1584000	0	1	2011-12-28		D	122	122	POSIZ. N. 4554850 PER INTERVENTI DI CONSOLID.TO STRUTTUR. IN EDIFICI SCOLASTICI		0	0		2011	3951	DD||K				DEFINITIVO	S	12661			N																	30	1
72382832	A	2016	2014	172	0	0		1230000	0	1	2014-01-31		P	1100	1100	VERS. SPETTANZE ING. BORRE'		0	0									N				N																	30	0
76595815	A	2016	2015	1024	0	0		90000	0	1	2015-07-29		P	6504,75	6504,75	VERS. ACCERT. TARSU		0	0									N				N																	30	0
79752589	A	2016	2015	1675	0	0		1216000	0	1	2015-12-04		P	20000	20000	VERS. CONTRIBUTO DA PRIVATI PER REALIZZAZIONE EVENTI E INIZIATIVE IN AMBITO CULTURALE		0	0									N				N																	30	0
72374624	A	2016	2010	78	0	0		1071000	0	1	2010-01-22		P	639,76	639,76	VERS. UTENZE PALESTRA MAZZINI		0	0									N				N																	30	0
75173475	A	2016	2015	771	0	0		1584000	0	1	2015-06-10		D	285741,92	285741,92	POSIZ. N. 4554850 PER INTERVENTI DI CONSOLID.TO STRUTTUR. IN EDIFICI SCOLASTICI		0	0		2011	3951	DD||K				DEFINITIVO	S	12661			N																	30	1
72382589	A	2016	2013	2043	0	0		607000	0	1	2013-12-31		P	350	350	VERS. CONTRIBUTO SBN		0	0									N				N																	30	0
72378035	A	2016	2008	2393	0	0		348002	0	1	2008-12-31		D	90000	90000	VERS. CONTRIBUTO PER RETTE RICOVERO ANZIANI		0	0		2008	1777	DD||K				DEFINITIVO	S	5611			N																	30	1
76587772	A	2016	2015	1016	0	0		11000	0	1	2015-07-29		P	51807,51	51807,51	VERS. ACCERT. ICI		0	0									N				N																	30	0
72381871	A	2016	2012	913	0	0		1174001	0	1	2012-07-19		P	1160,06	1160,06	VERS. RIMBORSO SOMMA ANTICIPATA OVEST SESIA		0	0									N				N																	30	0
72384925	A	2016	2014	1555	0	0		624002	0	1	2014-10-31		D	38968,2	38968,2	VERS. CONTRIBUTO PER AZIONI DI POLITICA AQTTIVA DEL LAVORO		0	0		2014	3297	DD||K				DEFINITIVO	S	5611			N																	30	1
72373478	A	2016	2013	1890	0	0		81000	0	1	2013-12-13		P	91781,81	91781,81	VERS. TASSA SMALTIMENTO ADDIZIONALE 		0	0									N				N																	30	0
75174073	A	2016	2015	808	0	0		914000	0	1	2015-06-11		P	103,29	103,29	VERS. CANONE		0	0									S	21486			N																	30	0
72384813	A	2016	2014	1547	0	0		650000	0	1	2014-10-31		D	2045,8	2045,8	VERS. CANONE BOX MERCATALE		0	0		2014	3182	DD||K				DEFINITIVO	S	7006			N																	30	1
72377677	A	2016	2008	1769	0	0		795000	0	1	2008-09-29		P	297,54	297,54	VERS. CANONE USO PALESTRE:LANINO-VERGA		0	0									S	5125			N																	30	0
75173419	A	2016	2015	770	0	0		1584000	0	1	2015-06-10		D	6693,24	6693,24	DEVOLUZ. PER PARTE INTERVENTI DI CONSOLIDAMENTO STRUTTUR. EDIFICI SCOLASTICI (POSIZ. N. 4532836)		0	0		2011	377	DG||K				DEFINITIVO	S	12661			N																	30	1
72383847	A	2016	2014	725	0	0		840000	0	1	2014-05-21		N	40	40	VERS. CANONE USO TERRENO ADIBITO AD ORTO		0	0		2014	1704	DD||K				DEFINITIVO	N				N																	30	1
72372518	A	2016	2012	1777	0	0		81000	0	1	2012-12-31		P	3852,04	3852,04	VERS. ADDIZ. TARSU SUPL.		0	0									N				N																	30	0
72379655	A	2016	2010	1114	0	0		916000	0	1	2010-08-03		D	1399,05	1399,05	VERS. CANONE		0	0		2010	3286	DD||K				DEFINITIVO	S	16190			N																	30	1
74747348	A	2016	2015	621	0	0		910000	0	1	2015-05-26		P	355,64	355,64	VERS. CANONE		0	0									S	12784			N																	30	0
72379410	A	2016	2010	380	0	0		1174000	0	1	2010-03-17		N	13,5	13,5	VERS. UTENZE EX CASA DELLA RUOTA 1° SEM. 2009		0	0		2010	687	DD||K				DEFINITIVO	N				N																	30	1
72384749	A	2016	2014	1515	0	0		910000	0	1	2014-10-28		D	1852,8	1852,8	VERS. CANONE		0	0		2014	3151	DD||K				DEFINITIVO	S	19423			N																	30	1
74747345	A	2016	2015	618	0	0		15000	0	1	2015-05-25		P	24006,69	24006,69	VERS. TASI		0	0									N				N																	30	0
75173292	A	2016	2015	758	0	0		1584000	0	1	2015-06-10		D	87994,48	87994,48	POSIZ. N. 4480132 00 MUTUO PER LAVORI ADEG.TO NORME PREVENZIONE INCENDI FABBRICATI COM.LI - 3' LOTTO		0	0		2005	828	DD||K				DEFINITIVO	S	12661			N																	30	1
72379052	A	2016	2009	2091	0	0		690000	0	1	2009-12-29		P	31344,25	31344,25	VERS. SANZ. INFRAZIONI COMPETENZA COMUNALE		0	0									N				N																	30	0
79901496	A	2016	2015	1717	0	0		910000	0	1	2015-12-14		P	9067,08	9067,08	VERS. CANONE		0	0									S	16466			N																	30	0
72385173	A	2016	2014	1719	0	0		748000	0	1	2014-12-12		N	1500	1500	VERS. CONTRIBUTO DA DITTA M.L.G. PER CARBURANTE AUTO IN COMODATO		0	0		2014	3764	DD||K				DEFINITIVO	N				N																	30	1
72376835	A	2016	2007	2192	0	0		795000	0	1	2007-10-29		P	151,47	151,47	VERS. CANONE USO PALESTRA VERGA		0	0									S	5125			N																	30	0
80339798	A	2016	2015	1834	0	0		1441000	0	1	2015-12-31		P	1548	1548	VERS. ONERI IN SANATORIA		0	0									N				N																	30	0
72374019	A	2016	2013	46	0	0		916000	0	1	2013-01-01		D	3906	3906	VERS. CANONE		0	0		2012	4055	DD||K				DEFINITIVO	S	20151			N																	30	1
78002656	A	2016	2015	1403	0	0		916000	0	1	2015-10-19		P	2,79	2,79	VERS. CANONE		0	0									S	16258			N																	30	0
72375520	A	2016	2002	1748	0	0		930004	0	1	2005-01-11		P	21097,61	21097,61	VERS. PER INTERESSI SU DEPOSITO SORECS		0	0									S	6640			N																	30	0
74023142	A	2016	2015	475	0	0		795003	0	1	2015-04-17		N	452,2	452,2	VERS. CEC 1° TRIMESTRE		0	0		2015	959	DD||K				DEFINITIVO	N				N																	30	1
72372220	A	2016	2014	40	0	0		910000	0	1	2014-01-01		D	8505,96	8505,96	VERS. CANONE		0	0		2013	3123	DD||K				DEFINITIVO	S	19423			N																	30	1
72377791	A	2016	2008	2123	0	0		1171000	0	1	2008-11-24		N	497,18	497,18	VERS. RIMBORSO UTENZE BASILICA DI S. ANDREA 3° TRIM.		0	0		2008	1128	DD||K				DEFINITIVO	N				N																	30	1
72376900	A	2016	2007	2428	0	0		81000	0	1	2007-11-28		N	12789,13	12789,13	VERS. ADDIZ. RUOLO SUPPL. NOV. 07 		0	0		2007	1127	DD||K				DEFINITIVO	N				N																	30	1
76741590	A	2016	2015	1118	0	0		910000	0	1	2015-08-04		D	3572,66	3572,66	VERS. CANONE -ALLOGGIO-		0	0		2015	2001	DD||K				DEFINITIVO	S	12460			N																	30	1
72376062	A	2016	2005	2888	0	0		1584000	0	1	2005-09-30		D	2590,55	2590,55	POSIZ. N. 4480132 00 MUTUO PER LAVORI ADEG.TO NORME PREVENZIONE INCENDI FABBRICATI COM.LI - 3' LOTTO		0	0		2005	828	DD||K				DEFINITIVO	S	12661			N																	30	1
72379590	A	2016	2010	1004	0	0		1584000	0	1	2010-07-20		D	571,9	571,9	POSIZIONE 4543666 - MANUTENZIONE STRAORDINARIA E PRONTO INTERVENTO RETE VIARIA ED AREE PUBBLICHE ANNO 2010		0	0		2010	2565	DD||K				DEFINITIVO	S	12661			N																	30	1
75172818	A	2016	2015	725	0	0		1596000	0	1	2015-06-10		N	1000	1000	VERS. CONTRIBUTO DA PRIVATI PER ACQUISTO ATTREZZATURE SCOLASTICHE		0	0		2014	3071	DD||K				DEFINITIVO	N				N																	30	1
73093368	A	2016	2015	236	0	0		23000	0	1	2015-03-02		P	3724263,49	3724263,49	VERS. ADDIZIONALE IRPEF		0	0									N				N																	30	0
76595271	A	2016	2015	1020	0	0		70001	0	1	2015-07-29		P	35040,05	35040,05	VERS. TOSAP PERMANENTE		0	0									N				N																	30	0
72381694	A	2016	2012	715	0	0		12000	0	1	2012-06-08		P	739964,93	739964,93	VERS. I.M.U. 		0	0									N				N																	30	0
72377375	A	2016	2008	1132	0	0		81000	0	1	2008-06-25		N	8501,87	8501,87	VERS. ADDIZIONALE TARSU		0	0		2008	614	DD||K				DEFINITIVO	N				N																	30	1
74742406	A	2016	2015	614	0	0		578002	0	1	2015-05-25		N	5227,4	5227,4	VERS. PER PROGETTO ARCHIVIO SOCIALE DIGITALE		0	0		2015	828	DD||K				DEFINITIVO	N				N																	30	1
75173838	A	2016	2015	799	0	0		1584000	0	1	2015-06-10		P	7204,31	7204,31	LAVORI SISTEMAZIONE LARGO GIUSTI		0	0		2000	0	DD||K				PROVVISORIO	S	306			N																	30	0
75173054	A	2016	2015	740	0	0		1584000	0	1	2015-06-10		D	100,4	100,4	POSIZ. N. 4405121 00 PER GATTILE - DEVOLUZ.		0	0		2008	501	DD||K				DEFINITIVO	S	12661			N																	30	1
72382834	A	2016	2014	199	0	0		1597000	0	1	2014-02-07		N	48366,05	48366,05	VERS. PER FORNITURA BENI E SERVIZI PER ELEZIONI EUROPEE		0	0		2014	478	DD||K				DEFINITIVO	N				N																	30	1
76587773	A	2016	2015	1017	0	0		40000	0	1	2015-07-29		P	176924,51	176924,51	VERS. IMPOSTA PUBBLICITA'		0	0									N				N																	30	0
72375341	A	2016	1998	3553	0	0		1161000	0	1	2005-01-11		P	67139,4	67139,4	CONTRIBUTO EROGATO PER SERVIZIO SMALTIMENTO RIFIUTI IN APPL.NE L.R. 59/95		0	0		1998	0	DD||K				PROVVISORIO	S	8343			N																	30	0
72374082	A	2016	2013	66	0	0		689000	0	1	2013-01-09		P	577313,84	577313,84	VERS. SANZIONI CDS		0	0									N				N																	30	0
72380375	A	2016	2011	260	0	0		1070000	0	1	2011-02-15		N	500	500	VERS. UTENZE		0	0		2011	494	DD||K				DEFINITIVO	N				N																	30	1
72384630	A	2016	2014	1470	0	0		90000	0	1	2014-10-27		P	4941,63	4941,63	VERS. ACCERT. TARSU		0	0									N				N																	30	0
72376000	A	2016	2005	1816	0	0		81000	0	1	2005-06-27		N	20453	20453	ADDIZIONALE ECA RUOLO		0	0		2005	11111	DD||K				DEFINITIVO	N				N																	30	1
80339797	A	2016	2015	1833	0	0		620002	0	1	2015-12-31		P	132,32	132,32	VERS. DIRITTI DI SEGRETERIA PER RILASCIO CERTIFICATI SALDO DICEMBRE		0	0									S	13814			N																	30	0
75172875	A	2016	2015	727	0	0		1584000	0	1	2015-06-10		D	3970,42	3970,42	POS.N.4445584 00 - INTERVENTI MANUTENZ.STRAORDINARIARETE VIARIA ED AREE PUBBLICHE		0	0		2003	838	DD||K				DEFINITIVO	S	306			N																	30	1
72383732	A	2016	2014	681	0	0		1597002	0	1	2014-05-09		N	593,7	593,7	VERS. RIMBORSO BUONI PASTO PER PERSONALE IMPEGNATO IN ATTIVITA' ELETTORALE 		0	0		2014	1586	DD||K				DEFINITIVO	N				N																	30	1
79649330	A	2016	2015	1653	0	0		611000	0	1	2015-11-30		P	6851,01	6851,01	VERS. CONTRIBUTO PER ACQUISTO DI MATERIALE BIBLIOGRAFICO ANNO 2014		0	0									N				N																	30	0
72373542	A	2016	2013	1936	0	0		766005	0	1	2013-12-19		P	27593,27	27593,27	VERS. DI PRIVATI PER PRESTAZIONI SOCIO ASSISTENZIALI 		0	0									N				N																	30	0
72374260	A	2016	2012	93	0	0		689000	0	1	2012-01-16		P	296108,81	296108,81	VERS. SANZIONI CDS		0	0									N				N																	30	0
72384025	A	2016	2014	902	0	0		910000	0	1	2014-07-07		D	570	570	VERS. CANONE		0	0		2014	2316	DD||K				DEFINITIVO	S	21060			N																	30	1
72384565	A	2016	2014	1465	0	0		13000	0	1	2014-10-27		P	226266,67	299871,79	VERS. ACCERT. I.M.U 		0	0									N				N																	30	0
72384206	A	2016	2014	1246	0	0		348007	0	1	2014-09-11		D	274043,01	274043,01	VERS. CONTRIBUTO PER PRESTAZIONI DOMICILIARI PER ANZIANI NON AUTOSUFF. 		0	0		2014	2710	DD||K				DEFINITIVO	S	5611			N																	30	1
75173173	A	2016	2015	746	0	0		1584000	0	1	2015-06-10		D	32145,75	32145,75	POSIZ. N. 4484487 00 MUTUO S.I.T.		0	0		2005	1135	DD||K				DEFINITIVO	S	12661			N																	30	1
65722153	A	2016	2015	30	0	0		1762002	0	1	2015-01-01		N	200659	200659	REGIONE PIEMONTE - CONTRIBUTO PER PROGRAMMA TERRITORIALE INTEGRATO "TERRA DI MEZZO" - PARTE		0	0		2014	4042	DD||K				DEFINITIVO	N				N																	30	1
72375818	A	2016	2004	1934	0	0		1584000	0	1	2005-01-11		D	0,57	0,57	POSIZ.N.4458078 00 LAVORI RESTAURO CONSERVATIVO MANICA SETTECENTESCA MONASTERO S. CHIARA		0	0		2004	510	DD||K				DEFINITIVO	S	306			N																	30	1
72377790	A	2016	2008	1985	0	0		1749002	0	1	2008-11-05		D	38193,74	38193,74	VERS. CONTRIBUTO AMPLIAMENTO CASCINA LAVINO		0	0		2008	317	DD||K				DEFINITIVO	S	251			N																	30	1
74767131	A	2016	2015	639	0	0		650000	0	1	2015-05-26		D	2772,25	2772,25	VERS. CANONE BOX MERECATALE		0	0		2015	1336	DD||K				DEFINITIVO	S	21120			N																	30	1
77474015	S	2016	2014	1465	1	0		13000	0	1	2015-09-22		P	73605,12	73605,12	AVVISO DI ACCERT. I.M.U.		0	0									S	13330			N																	30	0
73844813	A	2016	2015	437	0	0		766002	0	1	2015-04-07		P	619,4	619,4	VERS. QUOTA SERVIZIO DI TELESOCCORSO		0	0									N				N																	30	0
80296816	A	2016	2015	1809	0	0		1071000	0	1	2015-12-31		N	655,84	655,84	recupero utenze 2015 per palapiacco		0	0		2015	3799	DD||K				DEFINITIVO	N				N																	30	1
73249912	A	2016	2015	278	0	0		915000	0	1	2015-03-06		D	2500	2500	VERS. CANONE CASA DELLA RUOTA		0	0		2015	1336	DD||K				DEFINITIVO	S	21322			N																	30	1
