IMPEGNO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_IMPEGNO	NUMERO_IMPEGNO	NUMERO_SUBIMPEGNO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	CUP	CIG	TIPO_IMPEGNO	ANNO_IMPEGNO_PLUR	NUMERO_IMPEGNO_PLUR	ANNO_IMPEGNO_RIACC	NUMERO_IMPEGNO_RIACC	OPERA	COD_INTERV_CLASS	PDC_FINANZIARIO	MISSIONE	PROGRAMMA	COFOG	TRANSAZIONE_UE_SPESA	SIOPE_SPESA	SPESA_RICORRENTE	PERIMETRO_SANITARIO_SPESA	POLITICHE_REGIONALI_UNITARIE	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
65396592	I	2016	2015	260	0	0		9140	0	1	2015-02-09		N	3,3	3,3	ANTICIPO SPESE VARIE ECONOMO PROV.LE		0	0		2015	45	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	01	11			1332										32	1
65337387	I	2016	2015	257	0	0		150	0	1	2015-02-03		N	17,01	17,01	ANTICIPO SPESE VARIE E URGENTI ECONOMO PROV.LE		0	0		2015	37	DD||K				DEFINITIVO	N						SVI							U.1.03.02.01.000	01	01			1326										32	1
65255841	I	2016	2015	222	0	0		1705	0	1	2015-01-28		N	43	43	ACQUISTO QUOTIDIANI TRAMITE EDICOLA PER IL SERVIZIO AFFARI GENERALI ED ISTITUZIONALI A TUTTO IL 31/1/2015-ECONOMO PROV.LE		0	0		2015	27	DD||K				DEFINITIVO	N						SVI							U.1.03.01.01.000	01	03			1205										32	1
68466223	I	2016	2015	1915	0	0		3550	0	1	2015-07-15		N	10370	10370	AFFIDAM. CONTRATTO DI SERVIZIO PER GESTIONE E LIQUIDAZ. SINISTRI RCT RELATIVAMENTE AI DANNI A COSA 1/7/2015-1/7/2016-MARSH RISK CONSULTING		0	0		2015	64	DD||K				DEFINITIVO	N					ZEA155A127	SVI							U.1.10.04.01.000	01	03			1323										32	1
68179000	I	2016	2015	1800	0	0		3900	0	1	2015-06-29		N	251,75	251,75	NOLEGGIO FOTOCOPIATRICE PER SERVIZIO AGRICOLTURA LUGLIO/DICEMBRE 2015-KYOCERA MITA ITALIA SPA		0	0		2015	200	DD||K				DEFINITIVO	N					ZBD043F660	SVI							U.1.03.02.07.000	01	03			1401										32	1
67279860	I	2016	2015	1405	0	0		8700	0	1	2015-05-18		N	375,63	375,63	FORNITURA GAS METANO PER AUTOMEZZI PROV.LI A NOLEGGIO-DITTA INZIRILLO SALVATORE ROBERTO		0	0		2015	164	DD||K				DEFINITIVO	N					Z5A1495932	SVI							U.1.03.01.02.000	01	11			1202										32	1
67183316	I	2016	2015	897	0	0		11970	0	1	2015-05-11		N	0,12	0,12	ACQUISTO BENI DI CONSUMO PER MANUTENZIONE EDIFICI DI COMPETENZA PROV.LE-DITTA MINOLA		0	0		2015	67	DD||K				DEFINITIVO	N					Z2614347D8	SVI							U.1.03.01.02.000	04	02													32	1
67183317	I	2016	2015	898	0	0		5550	0	1	2015-05-11		N	0	400,02	ACQUISTO BENI DI CONSUMO PER MANUTENZIONE EDIFICI DI COMPETENZA PROV.LE		0	0		2015	67	DD||K				DEFINITIVO	N						SVI							U.1.03.01.02.000	01	05													32	1
66260828	I	2016	2015	586	0	0		22400	0	1	2015-03-24		N	28,01	28,01	FORNITURA CONGLOMERATO BITUMINOSO A FREDDO PER MANUTENZ. SS.PP.-DITTA C.M. STRADE SRL		0	0		2015	296	DD||K				DEFINITIVO	N					ZA913BDABA	SVI							U.1.03.01.02.000	10	05			1210										32	1
66040439	I	2016	2015	519	0	0		14211	0	1	2015-03-12		N	0	24314,4	FCI ANNO 2014		0	0		2015	67	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	02			1310										32	1
66046495	I	2016	2015	520	0	0		14212	0	1	2015-03-12		N	0	330	FCI 2014		0	0		2015	67	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	02			1310										32	1
65473720	I	2016	2015	275	0	0		11970	0	1	2015-02-12		N	0	3,23	ACQUISTO BENI PER MANUTENZIONE EDIFICI DI COMPETENZA PROV.LE		0	0		2015	30	DD||K				DEFINITIVO	N						SVI							U.1.03.01.02.000	04	02													32	1
65473721	I	2016	2015	276	0	0		5550	0	1	2015-02-12		N	0	30,25	ACQUISTO BENI PER MANUTENZIONE EDIFICI DI COMPETENZA PROV.LE		0	0		2015	30	DD||K				DEFINITIVO	N						SVI							U.1.03.01.02.000	01	05													32	1
61559992	I	2016	2015	63	0	0		3900	0	1	2015-01-01		N	0,44	0,44	NOLEGGIO APPARECCHIATURE IGIENICO-SANITARIE 1/1/2015-30/6/2015-DITTA ELIS ITALIA SPA		0	0		2014	408	DD||K				DEFINITIVO	N					ZDF125D6D7	SVI							U.1.03.02.07.000	01	03			1401										32	1
69719961	I	2016	2015	2296	0	0		12570	0	1	2015-09-14		N	728,95	728,95	VERIFICHE IMPIANTI DI SOLLEVAMENTO - DITTA ICIM		0	0		2015	143	DD||K				DEFINITIVO	N					Z3115F9C65	SVI							U.1.03.02.09.000	04	02			1311										32	1
69719960	I	2016	2015	2295	0	0		12570	0	1	2015-09-14		N	250	250	INTEGRAZIONE VERIFICHE IMPIANTI DI SOLLEVAMENTO - DITTA BOREAS		0	0		2015	142	DD||K				DEFINITIVO	N					Z6C15F7F32	SVI							U.1.03.02.09.000	04	02			1311										32	1
69549396	I	2016	2015	2278	0	0		22750	0	1	2015-09-07		N	0	7642,08	MANUTENZIONE AUTOMEZZI, MACCHINARI E/O ATTREZZATURE IN DOTAZIONE ALLA VIABILITA'.		0	0		2015	603	DD||K				DEFINITIVO	N						SVI							U.1.03.02.09.000	10	05			1312										32	1
69549395	I	2016	2015	2277	0	0		22400	0	1	2015-09-07		N	5002	5002	FORNITURA CONGLOMERATO BITUMINOSO A FREDDO PER MANUTENZIONE SS.PP.-DITTA C.M. STRADE SRL		0	0		2015	617	DD||K				DEFINITIVO	N					Z3715DDBFA	SVI							U.1.03.01.02.000	10	05			1210										32	1
69334301	I	2016	2015	2189	0	0		19000	0	1	2015-08-26		N	401,67	401,67	SERVIZIO PULIZIA PALESTRA MASCHILE DI ASTI VIA DE AMICIS 14/9/2015-31/12/2015-IMPRESA INDIVIDUALE RITA ZEFI		0	0		2015	266	DD||K				DEFINITIVO	N					Z5015C334F	SVI							U.1.03.02.13.000	06	01													32	1
68429786	I	2016	2015	1906	0	0		22750	0	1	2015-07-14		N	2501	2501	SISTEMAZIONE PONTICELLO E RIPROFILATURA SCARPATA SP 36 REPARTO 2 CANTONE 4-IMPRESA EDILE DELCRE' SERGIO		0	0		2015	373	DD||K				DEFINITIVO	N					ZD51480BA7	SVI							U.1.03.02.09.000	10	05			1311										32	1
68447925	I	2016	2015	1912	0	0		7	0	1	2015-07-14		N	96	96	DEFIN.PARZ.INC.PROVV. 1053 (QUIET.2499) 6/7/2015 SPESE CONTRATT.-ACQUEDOTTO DELLA PIANA COD. 3484		0	0		2015	7	PL||K				DEFINITIVO	N						SVI							U.7.02.05.01.000	99	01			4701										32	1
68439438	I	2016	2015	1910	0	0		7	0	1	2015-07-14		N	96	96	DEFIN.PARZ.INC.PROVV. 975 (QUIET.2392) 24/6/2015 SPESE CONTRATT.-ACQUEDOTTO DELLA PIANA COD. 3484		0	0		2015	7	PL||K				DEFINITIVO	N						SVI							U.7.02.05.01.000	99	01			4701										32	1
68425452	I	2016	2015	1902	0	0		22750	0	1	2015-07-14		N	4099,2	4099,2	RIPROFILATURA URGENTE SCARARPATA STRADALE SP 429 REPARTO 2 CANTONE 2-DITTA MONTIGLIO MOVIMENTO TERRA SAS		0	0		2015	356	DD||K				DEFINITIVO	N					Z7E1442F6C	SVI							U.1.03.02.09.000	10	05			1311										32	1
68425451	I	2016	2015	1901	0	0		22750	0	1	2015-07-14		N	2854,8	2854,8	RIMOZIONE FRANE E RIPROFILATURA SCARPATE LUNGO SP 85 E SP 35 REPARTO 2 CANTONE 2-DITTA CORRADINO GIANCARLO		0	0		2015	353	DD||K				DEFINITIVO	N					ZDA143B42B	SVI							U.1.03.02.09.000	10	05			1311										32	1
68424546	I	2016	2015	1896	0	0		22750	0	1	2015-07-14		N	1830	1830	SISTEMAZ. PONTICELLO E RIPROFILATURA SCARPATA STRADALE LUNGO SP 14 REPARTO 2 CANTONE 5-DITTA ELFA SNC		0	0		2015	340	DD||K				DEFINITIVO	N					ZAD142742C	SVI							U.1.03.02.09.000	10	05			1311										32	1
67253201	I	2016	2015	1303	0	0		2150	0	1	2015-05-13		N	1286,98	1286,98	PATROCINIO LEGALE-AVV. ROBERTO CARANZANO		0	0		2012	189	DD||K				DEFINITIVO	N					ZB705F2EE9	SVI							U.1.03.02.11.000	01	11													32	1
67251827	I	2016	2015	1210	0	0		29065	0	1	2015-05-13		N	0	306,24	CONTRIBUTI VERSATI DA CINOFILI PER UTILIZZO ZONE ALLENAMENTO E ADDESTRAMENTO CANI		0	0		2012	212	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	16	02													32	1
67247261	I	2016	2015	1083	0	0		35900	0	1	2015-05-13		N	0	2103,47	CANTIERI DI LAVORO PER DETENUTI ESERCIZIO 2012		0	0		2012	549	DD||K				DEFINITIVO	N						SVI							U.1.04.01.02.000	15	03													32	1
67253324	I	2016	2015	1316	0	0		2440	0	1	2015-05-13		N	35	35	CONTRIBUZIONE A FAVORE DELL'AUTORITA' NAZIONALE ANTICORRUZIONE		0	0		2014	117	DD||K				DEFINITIVO	N						SVI							U.1.04.01.01.000	01	11													32	1
67253862	I	2016	2015	1359	0	0		39198	0	1	2015-05-13		N	25119,11	36227,55	ISTITUTO ARTOM DI ASTI-MANUTENZ. STRAORDIN. PER PARZIALE SOSTITUZIONE SERRAMENTI ESTERNI-DD.36/15 GARA E.96.990		0	0		2014	486	DD||K				DEFINITIVO	N				J34H14000190001	618831898E	SVI							U.2.02.01.09.000	04	02													32	1
67242825	I	2016	2015	961	0	0		14256	0	1	2015-05-13		N	0	28710	MERCATO DEL LAVORO A.F. 2014/2015-PRIME ANNUALITA'		0	0		2014	477	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	02													32	1
67242763	I	2016	2015	960	0	0		14256	0	1	2015-05-13		N	0	122866,8	MERCATO DEL LAVORO A.F. 2014/2015-PRIME ANNUALITA'		0	0		2014	477	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	02													32	1
67242649	I	2016	2015	958	0	0		14256	0	1	2015-05-13		N	0	10349,6	MERCATO DEL LAVORO A.F. 2014/2015-PRIME ANNUALITA'		0	0		2014	477	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	02													32	1
67242647	I	2016	2015	957	0	0		14256	0	1	2015-05-13		N	0	9187,6	MERCATO DEL LAVORO A.F. 2014/2015-PRIME ANNUALITA'		0	0		2014	477	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	02													32	1
67242583	I	2016	2015	955	0	0		14256	0	1	2015-05-13		N	0	40540,8	MERCATO DEL LAVORO A.F. 2014/2015-PRIME ANNUALITA'		0	0		2014	477	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	02													32	1
67247621	I	2016	2015	1093	0	0		35730	0	1	2015-05-13		N	0	0,24	FONDO REGIONALE OCCUPAZIONE DISABILI		0	0		2013	532	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	03													32	1
67247865	I	2016	2015	1100	0	0		35661	0	1	2015-05-13		N	0	182769,15	POR FSE 2007/2013-INTERVENTI DI INSERIMENTO/REINSERIMENTO LAVORATIVO RIVOLTI A PERSONE DISOCCUPATE 2013/2015		0	0		2013	516	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	03													32	1
67252842	I	2016	2015	1276	0	0		31151	0	1	2015-05-13		N	176,13	176,13	FORNITURA MATERIALE - DITTA MONTANELLA		0	0		2013	356	DD||K				DEFINITIVO	N					Z500CE0D36	SVI							U.1.03.01.02.000	11	01													32	1
61732973	I	2016	2012	2422	0	0		22750	0	1	2012-10-04		N	0	2000	MACCHINE OPERATRICI CON AUTISTA PER MANUTENZIONE AREE VERDI ANNO 2012		0	0		2012	918	DD||K				DEFINITIVO	N					ZAA061ACA2	SVI							U.1.03.02.09.000	10	05			1311										32	1
68423812	I	2016	2015	1895	0	0		22750	0	1	2015-07-14		N	0	6105,34	SISTEMAZIONE ALLOGGIO PIANO PRIMO CENTRO MANUTENZ. DI CASTELL'ALFERO-REPARTO 2		0	0		2015	299	DD||K				DEFINITIVO	N						SVI							U.1.03.02.09.000	10	05													32	1
68402114	I	2016	2015	1890	0	0		14223	0	1	2015-07-13		N	0	17160	FORMAZIONE CONTINUA INDIVIDUALE		0	0		2015	191	DD||K				DEFINITIVO	N						SVI							U.1.03.02.99.000	15	02			1310										32	1
68402113	I	2016	2015	1889	0	0		22410	0	1	2015-07-13		N	622,2	622,2	FORNITURA LANTERNA SEMAFORICA DA CANTIERE-DITTA FORNITURE SERVIZI VIABILITA'		0	0		2015	533	DD||K				DEFINITIVO	N					ZBF154FD97	SVI							U.1.03.01.02.000	10	05			1210										32	1
68331607	I	2016	2015	1873	0	0		35731	0	1	2015-07-08		N	3624,94	3624,94	SERVIZI PROGETTAZIONE FINALIZZATI ALL'INSERIMENTO LAVORATIVO-DITTA INDIVIDUALE STEFANIA FOSSERET		0	0		2015	119	DD||K				DEFINITIVO	N					ZB314F1A51	SVI							U.1.03.02.99.000	15	03													32	1
68331606	I	2016	2015	1872	0	0		35731	0	1	2015-07-08		N	3958,68	3958,68	SERVIZI ORIENTAMENTO-DITTA INDIVIDUALE EMANUELE MONTORFANO		0	0		2015	120	DD||K				DEFINITIVO	N					ZD814F1981	SVI							U.1.03.02.99.000	15	03													32	1
67254043	I	2016	2015	1373	0	0		26650	0	1	2015-05-13		N	1540,1	1540,1	RICORSO PROPOSTO DA SOC. CAVE VALLE TANARO-AVV.TI GOLINELLI E PIETROSANTI		0	0		2012	139	DD||K				DEFINITIVO	N					Z45043C658	SVI							U.1.03.02.11.000	09	03													32	1
67254044	I	2016	2015	1374	0	0		26551	0	1	2015-05-13		N	1257,5	1257,5	RICORSO PROPOSTO DA SOC. CAVE VALLE TANARO-AVV.TI GOLINELLI E PIETROSANTI		0	0		2012	139	DD||K				DEFINITIVO	N					Z45043C658	SVI							U.1.03.02.11.000	09	03													32	1
67252422	I	2016	2015	1242	0	0		27720	0	1	2015-05-13		N	416	416	RICORSO PROPOSTO DA SOC. CAVE VALLE TANARO-AVV.TI GOLINELLI E PIETROSANTI		0	0		2012	139	DD||K				DEFINITIVO	N					Z45043C658	SVI							U.1.03.02.99.000	09	02													32	1
67254042	I	2016	2015	1372	0	0		41896	0	1	2015-05-13		N	12429,92	12429,92	TRASFERIMENTO FONDI AL COMUNE DI VALFENERA-FONDO "TOMMASO VILLA"-RIORDINO ED ACQUISIZIONE DOCUMENTI D'ARCHIVIO		0	0		2013	497	DD||K				DEFINITIVO	N						SVI							U.2.03.01.02.000	05	01													32	1
67252420	I	2016	2015	1240	0	0		27740	0	1	2015-05-13		N	1244,4	1244,4	PROVE TECNOLOGICHE ED ANALISI PRESTAZIONALI-LABORATORIO ASCHEM.		0	0		2014	219	DD||K				DEFINITIVO	N					ZC50FDF127	SVI							U.1.03.02.99.000	17	01													32	1
67253984	I	2016	2015	1369	0	0		35900	0	1	2015-05-13		N	62481,69	62481,69	ART. 32 L.R. 34/08-CANTIERI DI LAVORO PER DISOCCUPATI ESERCIZIO 2014		0	0		2014	222	DD||K				DEFINITIVO	N						SVI							U.1.04.01.02.000	15	03													32	1
57627763	I	2016	2015	10	0	0		3800	0	1	2015-01-01		N	1374,24	1374,24	SERVIZIO DI TENUTA  CONTABILITA' IVA E ADEMPIMENTI FISCALI - DOTT. GARBARINO		0	0		2014	241	DD||K				DEFINITIVO	N					ZAF0FB8187	SVI							U.1.03.02.11.000	01	03													32	1
67253443	I	2016	2015	1325	0	0		20312	0	1	2015-05-13		N	29605	29605	SERVIZI PROV.LI TLP 2014-COAS CONSORZIO ASTIGIANO		0	0		2014	66	DD||K				DEFINITIVO	N					0330165CC3	SVI							U.1.03.02.15.000	10	02													32	1
67253442	I	2016	2015	1324	0	0		20620	0	1	2015-05-13		N	57852,58	57852,58	SERVIZI PROV.LI TLP 2014-COAS CONSORZIO ASTIGIANO		0	0		2014	66	DD||K				DEFINITIVO	N					0330165CC3	SVI							U.1.03.02.15.000	10	02													32	1
